candidate_id,signal_time,confirmation_time,entry_time,trading_session,module_family,side,trigger_model,confirmation_model,exit_variant,trigger_level,signal_open,signal_high,signal_low,signal_close,atr,morning_high,morning_low,morning_midpoint,morning_range,power_range_high,power_range_low,power_range_midpoint,power_range_width,lunch_high,lunch_low,lunch_midpoint,lunch_range,lunch_low_vol_threshold,lunch_prior_sessions_used,skipped_extra_signals_same_day,entry_price,exit_time,exit_price,exit_reason,structural_stop,atr_cap_stop,actual_stop,target_price,gross_pnl,net_pnl,stress_pnl,mfe,mae,same_bar_ambiguity,stop_hit,target_hit,time_stop,instrument,timeframe,atr_cap_multiple,buffer_ticks,time_stop_minutes,max_trades_per_day,build_start,build_end,trade_start,trade_end,entry_rule,paper_trading_approved,split
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_close_confirm_fill_next_open_structure_target_time_exit,2026-04-28 14:50:00-04:00,2026-04-28 14:50:00-04:00,2026-04-28 14:55:00-04:00,2026-04-28,power_hour_continuation,long,power_range_edge_retest_resume,close_confirm_fill_next_open,structure_target_time_exit,27183.5,27180.5,27195.0,27174.75,27192.5,18.625,27250.75,27010.5,27130.625,240.25,27183.5,27082.25,27132.875,101.25,27099.25,27006.25,27052.75,93.0,102.95,203,3,27192.5,2026-04-28 14:55:00-04:00,27174.5,stop,27174.5,27169.2188,27174.5,27219.5,-36.0,-38.74,-39.74,4.5,37.5,0,1,0,0,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,holdout
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_close_confirm_fill_next_open_structure_target_time_exit,2026-04-30 15:10:00-04:00,2026-04-30 15:10:00-04:00,2026-04-30 15:15:00-04:00,2026-04-30,power_hour_continuation,long,power_range_edge_retest_resume,close_confirm_fill_next_open,structure_target_time_exit,27586.75,27580.0,27598.25,27579.5,27597.25,19.464285714285715,27490.75,27163.0,27326.875,327.75,27586.75,27461.5,27524.125,125.25,27463.0,27331.0,27397.0,132.0,102.9,205,3,27597.5,2026-04-30 15:45:00-04:00,27615.0,session_flatten,27579.25,27573.1696,27579.25,27624.875,35.0,32.26,31.26,44.5,29.5,0,0,0,1,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,holdout
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_close_confirm_fill_next_open_structure_target_time_exit,2026-05-06 14:30:00-04:00,2026-05-06 14:30:00-04:00,2026-05-06 14:35:00-04:00,2026-05-06,power_hour_continuation,long,power_range_edge_retest_resume,close_confirm_fill_next_open,structure_target_time_exit,28640.25,28634.5,28648.75,28625.25,28647.25,17.589285714285715,28582.5,28336.5,28459.5,246.0,28640.25,28581.75,28611.0,58.5,28601.0,28512.25,28556.625,88.75,103.4,209,2,28647.0,2026-05-06 15:05:00-04:00,28663.25,time_stop,28625.0,28625.0134,28625.0134,28679.9799,32.5,29.76,28.76,44.0,28.0,0,0,0,1,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,holdout
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_close_confirm_fill_next_open_structure_target_time_exit,2026-05-20 14:35:00-04:00,2026-05-20 14:35:00-04:00,2026-05-20 14:40:00-04:00,2026-05-20,power_hour_continuation,long,power_range_edge_retest_resume,close_confirm_fill_next_open,structure_target_time_exit,29327.75,29311.0,29345.0,29309.0,29334.5,30.160714285714285,29395.5,29008.0,29201.75,387.5,29327.75,29257.25,29292.5,70.5,29358.5,29209.75,29284.125,148.75,105.5,219,2,29334.5,2026-05-20 14:40:00-04:00,29308.75,stop,29308.75,29296.7991,29308.75,29373.125,-51.5,-54.24,-55.24,7.5,76.0,0,1,0,0,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,holdout
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_close_confirm_fill_next_open_structure_target_time_exit,2026-05-26 14:30:00-04:00,2026-05-26 14:30:00-04:00,2026-05-26 14:35:00-04:00,2026-05-26,power_hour_continuation,long,power_range_edge_retest_resume,close_confirm_fill_next_open,structure_target_time_exit,30055.0,30046.0,30060.75,30044.5,30058.25,21.410714285714285,30119.0,29826.5,29972.75,292.5,30055.0,29958.75,30006.875,96.25,30015.5,29885.5,29950.5,130.0,106.25000000000001,223,2,30058.25,2026-05-26 14:35:00-04:00,30044.25,stop,30044.25,30031.4866,30044.25,30079.25,-28.0,-30.74,-31.74,5.5,36.0,0,1,0,0,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,holdout
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_close_confirm_fill_next_open_structure_target_time_exit,2026-06-02 15:10:00-04:00,2026-06-02 15:10:00-04:00,2026-06-02 15:15:00-04:00,2026-06-02,power_hour_continuation,long,power_range_edge_retest_resume,close_confirm_fill_next_open,structure_target_time_exit,30668.5,30666.75,30682.5,30666.0,30672.5,20.946428571428573,30677.0,30423.75,30550.375,253.25,30668.5,30609.0,30638.75,59.5,30712.5,30632.0,30672.25,80.5,106.25000000000001,228,3,30672.75,2026-06-02 15:15:00-04:00,30665.75,stop,30665.75,30646.567,30665.75,30683.25,-14.0,-16.74,-17.74,10.5,21.0,0,1,0,0,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,holdout
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_close_confirm_fill_next_open_structure_target_time_exit,2026-06-11 15:05:00-04:00,2026-06-11 15:05:00-04:00,2026-06-11 15:10:00-04:00,2026-06-11,power_hour_continuation,long,power_range_edge_retest_resume,close_confirm_fill_next_open,structure_target_time_exit,29302.0,29297.0,29308.25,29229.25,29304.25,71.625,29048.75,28577.5,28813.125,471.25,29302.0,29068.75,29185.375,233.25,29093.25,28678.5,28885.875,414.75,107.2,235,1,29304.0,2026-06-11 15:25:00-04:00,29416.5,target,29229.0,29214.4688,29229.0,29416.5,225.0,222.26,221.26,281.5,9.0,0,0,1,0,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,holdout
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_close_confirm_fill_next_open_structure_target_time_exit,2026-06-29 14:35:00-04:00,2026-06-29 14:35:00-04:00,2026-06-29 14:40:00-04:00,2026-06-29,power_hour_continuation,long,power_range_edge_retest_resume,close_confirm_fill_next_open,structure_target_time_exit,30038.75,30023.5,30045.25,30018.0,30039.0,27.214285714285715,29838.5,29274.0,29556.25,564.5,30038.75,29986.5,30012.625,52.25,30015.0,29735.0,29875.0,280.0,109.55000000000001,247,3,30038.75,2026-06-29 15:00:00-04:00,30017.75,stop,30017.75,30004.7321,30017.75,30070.25,-42.0,-44.74,-45.74,60.5,72.0,0,1,0,0,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,holdout
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_close_confirm_fill_next_open_structure_target_time_exit,2026-06-30 14:40:00-04:00,2026-06-30 14:40:00-04:00,2026-06-30 14:45:00-04:00,2026-06-30,power_hour_continuation,long,power_range_edge_retest_resume,close_confirm_fill_next_open,structure_target_time_exit,30548.5,30529.75,30558.0,30528.25,30554.25,20.714285714285715,30441.75,30034.25,30238.0,407.5,30548.5,30498.75,30523.625,49.75,30563.0,30393.5,30478.25,169.5,109.85000000000001,248,3,30554.0,2026-06-30 15:10:00-04:00,30592.8393,target,30528.0,30528.1071,30528.1071,30592.8393,77.68,74.94,73.94,80.0,28.5,0,0,1,0,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,holdout
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-08-06 14:30:00-04:00,2025-08-06 14:35:00-04:00,2025-08-06 14:40:00-04:00,2025-08-06,power_hour_continuation,long,power_range_edge_retest_resume,two_bar_confirm_fill_next_open,hard_stop_time_exit,23423.0,23427.5,23436.0,23422.5,23424.0,15.839285714285714,23331.25,23148.75,23240.0,182.5,23423.0,23363.5,23393.25,59.5,23389.5,23298.25,23343.875,91.25,82.25,17,4,23424.25,2025-08-06 14:40:00-04:00,23422.25,stop,23422.25,23404.4509,23422.25,23427.25,-4.0,-6.74,-7.74,7.5,20.0,0,1,0,0,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,discovery
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-08-26 14:30:00-04:00,2025-08-26 14:35:00-04:00,2025-08-26 14:40:00-04:00,2025-08-26,power_hour_continuation,long,power_range_edge_retest_resume,two_bar_confirm_fill_next_open,hard_stop_time_exit,23540.0,23541.75,23549.25,23540.25,23545.5,15.25,23551.5,23426.75,23489.125,124.75,23540.0,23479.0,23509.5,61.0,23556.25,23493.0,23524.625,63.25,86.75,31,4,23545.0,2025-08-26 14:45:00-04:00,23540.0,stop,23540.0,23525.9375,23540.0,23552.5,-10.0,-12.74,-13.74,16.0,12.5,0,1,0,0,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,discovery
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-08-28 14:50:00-04:00,2025-08-28 14:55:00-04:00,2025-08-28 15:00:00-04:00,2025-08-28,power_hour_continuation,long,power_range_edge_retest_resume,two_bar_confirm_fill_next_open,hard_stop_time_exit,23779.75,23787.75,23792.5,23786.0,23788.25,9.142857142857142,23754.25,23572.5,23663.375,181.75,23779.75,23754.75,23767.25,25.0,23766.0,23670.5,23718.25,95.5,86.65,33,1,23788.75,2025-08-28 15:00:00-04:00,23785.75,stop,23785.75,23777.3214,23785.75,23793.25,-6.0,-8.74,-9.74,18.5,12.5,0,1,0,0,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,discovery
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-09-04 14:30:00-04:00,2025-09-04 14:35:00-04:00,2025-09-04 14:40:00-04:00,2025-09-04,power_hour_continuation,long,power_range_edge_retest_resume,two_bar_confirm_fill_next_open,hard_stop_time_exit,23611.0,23613.5,23619.0,23610.25,23613.5,13.375,23556.0,23410.0,23483.0,146.0,23611.0,23566.0,23588.5,45.0,23580.0,23512.75,23546.375,67.25,86.65,38,1,23613.25,2025-09-04 14:40:00-04:00,23610.0,stop,23610.0,23596.5312,23610.0,23618.125,-6.5,-9.24,-10.24,13.5,14.0,0,1,0,0,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,discovery
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-09-12 14:30:00-04:00,2025-09-12 14:35:00-04:00,2025-09-12 14:40:00-04:00,2025-09-12,power_hour_continuation,long,power_range_edge_retest_resume,two_bar_confirm_fill_next_open,hard_stop_time_exit,24129.0,24132.0,24141.0,24128.75,24139.25,10.214285714285714,24115.75,24002.0,24058.875,113.75,24129.0,24091.5,24110.25,37.5,24124.75,24071.25,24098.0,53.5,86.35,44,3,24139.0,2025-09-12 14:45:00-04:00,24128.5,stop,24128.5,24126.2321,24128.5,24154.75,-21.0,-23.74,-24.74,8.0,42.0,0,1,0,0,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,discovery
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-09-19 15:05:00-04:00,2025-09-19 15:10:00-04:00,2025-09-19 15:15:00-04:00,2025-09-19,power_hour_continuation,long,power_range_edge_retest_resume,two_bar_confirm_fill_next_open,hard_stop_time_exit,24829.0,24830.0,24836.5,24828.5,24836.0,10.946428571428571,24816.0,24718.75,24767.375,97.25,24829.0,24804.5,24816.75,24.5,24834.5,24708.0,24771.25,126.5,82.0,49,2,24835.75,2025-09-19 15:20:00-04:00,24828.25,stop,24828.25,24822.067,24828.25,24847.0,-15.0,-17.74,-18.74,12.5,22.0,0,1,0,0,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,discovery
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-09-22 15:05:00-04:00,2025-09-22 15:10:00-04:00,2025-09-22 15:15:00-04:00,2025-09-22,power_hour_continuation,long,power_range_edge_retest_resume,two_bar_confirm_fill_next_open,hard_stop_time_exit,25014.5,25015.25,25023.5,25012.0,25022.75,10.196428571428571,24938.0,24814.25,24876.125,123.75,25014.5,24977.75,24996.125,36.75,24995.75,24897.5,24946.625,98.25,82.5,50,3,25022.75,2025-09-22 15:15:00-04:00,25011.75,stop,25011.75,25010.0045,25011.75,25039.25,-22.0,-24.74,-25.74,9.0,22.0,0,1,0,0,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,discovery
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-09-30 14:40:00-04:00,2025-09-30 14:45:00-04:00,2025-09-30 14:50:00-04:00,2025-09-30,power_hour_continuation,long,power_range_edge_retest_resume,two_bar_confirm_fill_next_open,hard_stop_time_exit,24833.75,24838.75,24850.25,24833.25,24849.0,20.125,24864.0,24722.5,24793.25,141.5,24833.75,24731.25,24782.5,102.5,24843.75,24733.0,24788.375,110.75,85.5,56,2,24848.75,2025-09-30 15:00:00-04:00,24833.0,stop,24833.0,24823.5938,24833.0,24872.375,-31.5,-34.24,-35.24,10.5,32.0,0,1,0,0,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,discovery
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-10-01 14:35:00-04:00,2025-10-01 14:40:00-04:00,2025-10-01 14:45:00-04:00,2025-10-01,power_hour_continuation,long,power_range_edge_retest_resume,two_bar_confirm_fill_next_open,hard_stop_time_exit,25023.5,25024.5,25033.0,25021.0,25026.75,14.375,24920.75,24726.0,24823.375,194.75,25023.5,24964.0,24993.75,59.5,24990.0,24891.0,24940.5,99.0,85.8,57,5,25026.5,2025-10-01 14:55:00-04:00,25020.75,stop,25020.75,25008.5312,25020.75,25035.125,-11.5,-14.24,-15.24,21.0,14.5,0,1,0,0,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,discovery
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-10-08 15:15:00-04:00,2025-10-08 15:20:00-04:00,2025-10-08 15:25:00-04:00,2025-10-08,power_hour_continuation,long,power_range_edge_retest_resume,two_bar_confirm_fill_next_open,hard_stop_time_exit,25298.0,25306.75,25310.25,25300.75,25306.0,12.035714285714286,25246.5,25073.25,25159.875,173.25,25298.0,25261.0,25279.5,37.0,25276.5,25229.5,25253.0,47.0,86.45,62,0,25305.75,2025-10-08 15:45:00-04:00,25310.75,session_flatten,25300.5,25290.7054,25300.5,25313.625,10.0,7.26,6.26,26.5,6.5,0,0,0,1,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,discovery
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-10-17 15:10:00-04:00,2025-10-17 15:15:00-04:00,2025-10-17 15:20:00-04:00,2025-10-17,power_hour_continuation,long,power_range_edge_retest_resume,two_bar_confirm_fill_next_open,hard_stop_time_exit,25030.0,25046.75,25052.25,25024.75,25036.5,27.982142857142858,24960.75,24672.25,24816.5,288.5,25030.0,24833.0,24931.5,197.0,24980.0,24674.5,24827.25,305.5,88.75,69,1,25036.5,2025-10-17 15:25:00-04:00,25024.5,stop,25024.5,25001.5223,25024.5,25054.5,-24.0,-26.74,-27.74,31.0,32.0,0,1,0,0,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,discovery
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-10-27 14:50:00-04:00,2025-10-27 14:55:00-04:00,2025-10-27 15:00:00-04:00,2025-10-27,power_hour_continuation,long,power_range_edge_retest_resume,two_bar_confirm_fill_next_open,hard_stop_time_exit,25935.0,25935.75,25946.25,25935.25,25942.0,7.803571428571429,25901.75,25796.25,25849.0,105.5,25935.0,25895.75,25915.375,39.25,25917.0,25888.25,25902.625,28.75,89.25,75,0,25942.0,2025-10-27 15:00:00-04:00,25935.0,stop,25935.0,25932.2455,25935.0,25952.5,-14.0,-16.74,-17.74,2.0,23.0,0,1,0,0,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,discovery
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-10-28 14:55:00-04:00,2025-10-28 15:00:00-04:00,2025-10-28 15:05:00-04:00,2025-10-28,power_hour_continuation,long,power_range_edge_retest_resume,two_bar_confirm_fill_next_open,hard_stop_time_exit,26187.75,26194.5,26197.25,26179.75,26188.25,12.178571428571429,26094.0,26008.5,26051.25,85.5,26187.75,26125.25,26156.5,62.5,26147.0,26006.0,26076.5,141.0,88.5,76,2,26188.25,2025-10-28 15:35:00-04:00,26209.0,time_stop,26179.5,26173.0268,26179.5,26201.375,41.5,38.76,37.76,87.5,2.0,0,0,0,1,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,discovery
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-11-10 14:40:00-05:00,2025-11-10 14:45:00-05:00,2025-11-10 14:50:00-05:00,2025-11-10,power_hour_continuation,long,power_range_edge_retest_resume,two_bar_confirm_fill_next_open,hard_stop_time_exit,25697.0,25698.75,25707.75,25694.0,25699.75,17.589285714285715,25666.5,25471.5,25569.0,195.0,25697.0,25632.5,25664.75,64.5,25658.0,25452.25,25555.125,205.75,90.15,85,3,25699.75,2025-11-10 15:20:00-05:00,25708.0,time_stop,25693.75,25677.7634,25693.75,25708.75,16.5,13.76,12.76,57.0,8.0,0,0,0,1,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,discovery
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-11-14 14:55:00-05:00,2025-11-14 15:00:00-05:00,2025-11-14 15:05:00-05:00,2025-11-14,power_hour_continuation,long,power_range_edge_retest_resume,two_bar_confirm_fill_next_open,hard_stop_time_exit,25221.5,25228.25,25251.25,25219.0,25233.75,35.44642857142857,25268.0,24626.0,24947.0,642.0,25221.5,25088.0,25154.75,133.5,25293.5,25121.25,25207.375,172.25,91.25,89,0,25233.75,2025-11-14 15:05:00-05:00,25218.75,stop,25218.75,25189.442,25218.75,25256.25,-30.0,-32.74,-33.74,7.0,86.0,0,1,0,0,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,discovery
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-11-25 15:30:00-05:00,2025-11-25 15:35:00-05:00,2025-11-25 15:40:00-05:00,2025-11-25,power_hour_continuation,long,power_range_edge_retest_resume,two_bar_confirm_fill_next_open,hard_stop_time_exit,25049.5,25072.75,25084.25,25071.25,25081.75,22.875,24883.0,24602.0,24742.5,281.0,25049.5,24954.5,25002.0,95.0,25061.25,24838.5,24949.875,222.75,93.75,96,0,25082.25,2025-11-25 15:40:00-05:00,25071.0,stop,25071.0,25053.6562,25071.0,25099.125,-22.5,-25.24,-26.24,8.5,25.0,0,1,0,0,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,discovery
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-12-02 14:50:00-05:00,2025-12-02 14:55:00-05:00,2025-12-02 15:00:00-05:00,2025-12-02,power_hour_continuation,long,power_range_edge_retest_resume,two_bar_confirm_fill_next_open,hard_stop_time_exit,25610.25,25625.5,25643.25,25622.0,25633.5,26.517857142857142,25670.0,25443.0,25556.5,227.0,25610.25,25529.75,25570.0,80.5,25622.5,25413.75,25518.125,208.75,94.25,101,0,25633.75,2025-12-02 15:00:00-05:00,25621.75,stop,25621.75,25600.6027,25621.75,25651.75,-24.0,-26.74,-27.74,11.5,37.5,0,1,0,0,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,discovery
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-12-03 14:50:00-05:00,2025-12-03 14:55:00-05:00,2025-12-03 15:00:00-05:00,2025-12-03,power_hour_continuation,long,power_range_edge_retest_resume,two_bar_confirm_fill_next_open,hard_stop_time_exit,25659.0,25665.75,25672.25,25665.25,25669.75,13.946428571428571,25605.25,25430.0,25517.625,175.25,25659.0,25622.75,25640.875,36.25,25639.0,25529.0,25584.0,110.0,94.45,102,0,25670.0,2025-12-03 15:00:00-05:00,25665.0,stop,25665.0,25652.567,25665.0,25677.5,-10.0,-12.74,-13.74,11.5,11.0,0,1,0,0,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,discovery
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-12-10 14:50:00-05:00,2025-12-10 14:55:00-05:00,2025-12-10 15:00:00-05:00,2025-12-10,power_hour_continuation,long,power_range_edge_retest_resume,two_bar_confirm_fill_next_open,hard_stop_time_exit,25741.0,25784.5,25834.0,25783.25,25824.0,74.94642857142857,25673.0,25528.25,25600.625,144.75,25741.0,25579.0,25660.0,162.0,25682.0,25596.25,25639.125,85.75,94.45,107,0,25823.5,2025-12-10 15:30:00-05:00,25851.25,time_stop,25783.0,25729.817,25783.0,25884.25,55.5,52.76,51.76,92.5,71.0,0,0,0,1,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,discovery
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-12-11 14:40:00-05:00,2025-12-11 14:45:00-05:00,2025-12-11 14:50:00-05:00,2025-12-11,power_hour_continuation,long,power_range_edge_retest_resume,two_bar_confirm_fill_next_open,hard_stop_time_exit,25702.0,25712.75,25717.25,25705.25,25715.25,20.142857142857142,25649.75,25390.25,25520.0,259.5,25702.0,25611.75,25656.875,90.25,25647.25,25464.0,25555.625,183.25,94.15,108,0,25715.5,2025-12-11 14:50:00-05:00,25705.0,stop,25705.0,25690.3214,25705.0,25731.25,-21.0,-23.74,-24.74,15.0,38.5,0,1,0,0,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,discovery
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2025-12-23 14:50:00-05:00,2025-12-23 14:55:00-05:00,2025-12-23 15:00:00-05:00,2025-12-23,power_hour_continuation,long,power_range_edge_retest_resume,two_bar_confirm_fill_next_open,hard_stop_time_exit,25792.0,25795.5,25802.25,25793.0,25797.0,7.607142857142857,25757.75,25627.25,25692.5,130.5,25792.0,25768.0,25780.0,24.0,25780.5,25731.5,25756.0,49.0,95.5,116,0,25797.25,2025-12-23 15:30:00-05:00,25798.0,time_stop,25792.75,25787.7411,25792.75,25804.0,1.5,-1.24,-2.24,18.0,6.5,0,0,0,1,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,discovery
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-01-06 14:40:00-05:00,2026-01-06 14:45:00-05:00,2026-01-06 14:50:00-05:00,2026-01-06,power_hour_continuation,long,power_range_edge_retest_resume,two_bar_confirm_fill_next_open,hard_stop_time_exit,25814.5,25816.25,25818.75,25814.5,25816.0,12.160714285714286,25778.75,25608.75,25693.75,170.0,25814.5,25750.0,25782.25,64.5,25785.75,25653.75,25719.75,132.0,93.85,124,0,25816.25,2026-01-06 14:50:00-05:00,25814.25,stop,25814.25,25801.0491,25814.25,25819.25,-4.0,-6.74,-7.74,2.0,11.5,0,1,0,0,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,discovery
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-01-09 15:15:00-05:00,2026-01-09 15:20:00-05:00,2026-01-09 15:25:00-05:00,2026-01-09,power_hour_continuation,long,power_range_edge_retest_resume,two_bar_confirm_fill_next_open,hard_stop_time_exit,25968.25,25972.5,25984.0,25970.0,25980.5,11.285714285714286,25901.5,25615.75,25758.625,285.75,25968.25,25906.75,25937.5,61.5,25936.0,25845.0,25890.5,91.0,94.45,127,0,25980.5,2026-01-09 15:25:00-05:00,25969.75,stop,25969.75,25966.3929,25969.75,25996.625,-21.5,-24.24,-25.24,11.0,27.0,0,1,0,0,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,discovery
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-01-12 14:30:00-05:00,2026-01-12 14:35:00-05:00,2026-01-12 14:40:00-05:00,2026-01-12,power_hour_continuation,long,power_range_edge_retest_resume,two_bar_confirm_fill_next_open,hard_stop_time_exit,26003.25,26010.25,26016.0,26006.0,26008.5,11.857142857142858,25960.0,25743.75,25851.875,216.25,26003.25,25962.0,25982.625,41.25,25997.25,25920.75,25959.0,76.5,94.15,128,1,26008.5,2026-01-12 14:40:00-05:00,26005.75,stop,26005.75,25993.6786,26005.75,26012.625,-5.5,-8.24,-9.24,3.5,10.0,0,1,0,0,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,discovery
MNQ_15a_power_hour_continuation_long_power_range_edge_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-01-21 14:30:00-05:00,2026-01-21 14:35:00-05:00,2026-01-21 14:40:00-05:00,2026-01-21,power_hour_continuation,long,power_range_edge_retest_resume,two_bar_confirm_fill_next_open,hard_stop_time_exit,25457.25,25469.75,25522.5,25460.5,25510.25,53.767857142857146,25496.5,25128.5,25312.5,368.0,25457.25,25203.5,25330.375,253.75,25460.5,25142.75,25301.625,317.75,94.05,135,1,25510.5,2026-01-21 15:10:00-05:00,25588.5,time_stop,25460.25,25443.2902,25460.25,25585.875,156.0,153.26,152.26,285.5,37.0,0,0,0,1,MNQ,5,1.25,1,30,1,13:30,14:30,14:30,15:45,later_bar_open,False,discovery
