candidate_id,base_filter,exit_model,risk_model,fold,segment,segment_start,segment_end,trades,active_days,active_days_pct,net_pnl,stress_pnl,max_drawdown,best_day_concentration,best_trade_concentration
exclude_10_00_10_30__vwap_failure_1_5_time30__mt2_gap30_sal0_saw1_dlnone_dp1.5,exclude_10_00_10_30,vwap_failure_1_5_time30,mt2_gap30_sal0_saw1_dlnone_dp1.5,1,test,2026-03-17,2026-04-21,41,25,1.0,-134.72,-175.72,-401.01,1.0,1.0
exclude_10_00_10_30__vwap_failure_1_5_time30__mt2_gap30_sal0_saw1_dlnone_dp1.5,exclude_10_00_10_30,vwap_failure_1_5_time30,mt2_gap30_sal0_saw1_dlnone_dp1.5,2,test,2026-04-22,2026-05-27,38,25,1.0,565.85,527.85,-217.24,0.40767,0.40767
exclude_10_00_10_30__vwap_failure_1_5_time30__mt2_gap30_sal0_saw1_dlnone_dp1.5,exclude_10_00_10_30,vwap_failure_1_5_time30,mt2_gap30_sal0_saw1_dlnone_dp1.5,3,test,2026-05-28,2026-07-02,39,25,1.0,767.11,728.11,-143.75,0.229041,0.292292
exclude_10_00_10_30__vwap_failure_1_5_time30__mt1_gap60_sal1_saw1_dl1.0_dp1.0,exclude_10_00_10_30,vwap_failure_1_5_time30,mt1_gap60_sal1_saw1_dl1.0_dp1.0,1,test,2026-03-17,2026-04-21,25,25,1.0,-73.89,-98.89,-300.27,1.0,1.0
exclude_10_00_10_30__vwap_failure_1_5_time30__mt1_gap60_sal1_saw1_dl1.0_dp1.0,exclude_10_00_10_30,vwap_failure_1_5_time30,mt1_gap60_sal1_saw1_dl1.0_dp1.0,2,test,2026-04-22,2026-05-27,25,25,1.0,198.52,173.52,-211.32,1.161999,1.161999
exclude_10_00_10_30__vwap_failure_1_5_time30__mt1_gap60_sal1_saw1_dl1.0_dp1.0,exclude_10_00_10_30,vwap_failure_1_5_time30,mt1_gap60_sal1_saw1_dl1.0_dp1.0,3,test,2026-05-28,2026-07-02,25,25,1.0,411.86,386.86,-130.76,0.426601,0.426601
exclude_10_00_10_30__vwap_failure_1_5_time30__mt3_gap60_sal0_saw0_dl2.0_dp2.0,exclude_10_00_10_30,vwap_failure_1_5_time30,mt3_gap60_sal0_saw0_dl2.0_dp2.0,1,test,2026-03-17,2026-04-21,48,25,1.0,-171.24,-219.24,-417.52,1.0,1.0
exclude_10_00_10_30__vwap_failure_1_5_time30__mt3_gap60_sal0_saw0_dl2.0_dp2.0,exclude_10_00_10_30,vwap_failure_1_5_time30,mt3_gap60_sal0_saw0_dl2.0_dp2.0,2,test,2026-04-22,2026-05-27,48,25,1.0,925.28,877.28,-207.52,0.245807,0.249308
exclude_10_00_10_30__vwap_failure_1_5_time30__mt3_gap60_sal0_saw0_dl2.0_dp2.0,exclude_10_00_10_30,vwap_failure_1_5_time30,mt3_gap60_sal0_saw0_dl2.0_dp2.0,3,test,2026-05-28,2026-07-02,50,25,1.0,-8.25,-58.25,-530.6,1.0,1.0
exclude_wednesday__horizon_close_15m__mt1_gap30_sal1_saw0_dl1.0_dpnone,exclude_wednesday,horizon_close_15m,mt1_gap30_sal1_saw0_dl1.0_dpnone,1,test,2026-03-17,2026-04-21,20,20,0.8,394.2,374.2,-357.98,0.817504,0.817504
exclude_wednesday__horizon_close_15m__mt1_gap30_sal1_saw0_dl1.0_dpnone,exclude_wednesday,horizon_close_15m,mt1_gap30_sal1_saw0_dl1.0_dpnone,2,test,2026-04-22,2026-05-27,19,19,0.76,160.94,141.94,-191.96,1.126258,1.126258
exclude_wednesday__horizon_close_15m__mt1_gap30_sal1_saw0_dl1.0_dpnone,exclude_wednesday,horizon_close_15m,mt1_gap30_sal1_saw0_dl1.0_dpnone,3,test,2026-05-28,2026-07-02,20,20,0.8,1542.2,1522.2,-274.24,0.240734,0.240734
exclude_wednesday__horizon_close_15m__mt1_gap60_sal1_saw0_dl1.0_dpnone,exclude_wednesday,horizon_close_15m,mt1_gap60_sal1_saw0_dl1.0_dpnone,1,test,2026-03-17,2026-04-21,20,20,0.8,394.2,374.2,-357.98,0.817504,0.817504
exclude_wednesday__horizon_close_15m__mt1_gap60_sal1_saw0_dl1.0_dpnone,exclude_wednesday,horizon_close_15m,mt1_gap60_sal1_saw0_dl1.0_dpnone,2,test,2026-04-22,2026-05-27,19,19,0.76,160.94,141.94,-191.96,1.126258,1.126258
exclude_wednesday__horizon_close_15m__mt1_gap60_sal1_saw0_dl1.0_dpnone,exclude_wednesday,horizon_close_15m,mt1_gap60_sal1_saw0_dl1.0_dpnone,3,test,2026-05-28,2026-07-02,20,20,0.8,1542.2,1522.2,-274.24,0.240734,0.240734
exclude_wednesday__horizon_close_15m__mt2_gap30_sal1_saw0_dl1.0_dpnone,exclude_wednesday,horizon_close_15m,mt2_gap30_sal1_saw0_dl1.0_dpnone,1,test,2026-03-17,2026-04-21,28,20,0.8,177.28,149.28,-495.42,2.225406,1.817802
exclude_wednesday__horizon_close_15m__mt2_gap30_sal1_saw0_dl1.0_dpnone,exclude_wednesday,horizon_close_15m,mt2_gap30_sal1_saw0_dl1.0_dpnone,2,test,2026-04-22,2026-05-27,30,19,0.76,-150.2,-180.2,-585.1,1.0,1.0
exclude_wednesday__horizon_close_15m__mt2_gap30_sal1_saw0_dl1.0_dpnone,exclude_wednesday,horizon_close_15m,mt2_gap30_sal1_saw0_dl1.0_dpnone,3,test,2026-05-28,2026-07-02,33,20,0.8,1038.08,1005.08,-591.7,0.490829,0.357641
exclude_wednesday__horizon_close_15m__mt2_gap60_sal1_saw0_dl1.0_dpnone,exclude_wednesday,horizon_close_15m,mt2_gap60_sal1_saw0_dl1.0_dpnone,1,test,2026-03-17,2026-04-21,28,20,0.8,-219.72,-247.72,-592.66,1.0,1.0
exclude_wednesday__horizon_close_15m__mt2_gap60_sal1_saw0_dl1.0_dpnone,exclude_wednesday,horizon_close_15m,mt2_gap60_sal1_saw0_dl1.0_dpnone,2,test,2026-04-22,2026-05-27,28,19,0.76,-86.22,-114.22,-313.38,1.0,1.0
exclude_wednesday__horizon_close_15m__mt2_gap60_sal1_saw0_dl1.0_dpnone,exclude_wednesday,horizon_close_15m,mt2_gap60_sal1_saw0_dl1.0_dpnone,3,test,2026-05-28,2026-07-02,28,20,0.8,1403.28,1375.28,-425.48,0.230546,0.264566
exclude_wednesday__horizon_close_15m__mt1_gap15_sal0_saw0_dlnone_dpnone,exclude_wednesday,horizon_close_15m,mt1_gap15_sal0_saw0_dlnone_dpnone,1,test,2026-03-17,2026-04-21,20,20,0.8,394.2,374.2,-357.98,0.817504,0.817504
exclude_wednesday__horizon_close_15m__mt1_gap15_sal0_saw0_dlnone_dpnone,exclude_wednesday,horizon_close_15m,mt1_gap15_sal0_saw0_dlnone_dpnone,2,test,2026-04-22,2026-05-27,19,19,0.76,160.94,141.94,-191.96,1.126258,1.126258
exclude_wednesday__horizon_close_15m__mt1_gap15_sal0_saw0_dlnone_dpnone,exclude_wednesday,horizon_close_15m,mt1_gap15_sal0_saw0_dlnone_dpnone,3,test,2026-05-28,2026-07-02,20,20,0.8,1542.2,1522.2,-274.24,0.240734,0.240734
exclude_wednesday__horizon_close_15m__mt2_gap15_sal0_saw0_dlnone_dpnone,exclude_wednesday,horizon_close_15m,mt2_gap15_sal0_saw0_dlnone_dpnone,1,test,2026-03-17,2026-04-21,39,20,0.8,-190.86,-229.86,-728.2,1.0,1.0
exclude_wednesday__horizon_close_15m__mt2_gap15_sal0_saw0_dlnone_dpnone,exclude_wednesday,horizon_close_15m,mt2_gap15_sal0_saw0_dlnone_dpnone,2,test,2026-04-22,2026-05-27,38,19,0.76,-351.62,-389.62,-593.36,1.0,1.0
exclude_wednesday__horizon_close_15m__mt2_gap15_sal0_saw0_dlnone_dpnone,exclude_wednesday,horizon_close_15m,mt2_gap15_sal0_saw0_dlnone_dpnone,3,test,2026-05-28,2026-07-02,40,20,0.8,1257.4,1217.4,-909.96,0.405217,0.423302
exclude_wednesday__horizon_close_15m__mt3_gap15_sal0_saw0_dlnone_dpnone,exclude_wednesday,horizon_close_15m,mt3_gap15_sal0_saw0_dlnone_dpnone,1,test,2026-03-17,2026-04-21,52,20,0.8,16.02,-35.98,-712.84,24.362047,20.116105
exclude_wednesday__horizon_close_15m__mt3_gap15_sal0_saw0_dlnone_dpnone,exclude_wednesday,horizon_close_15m,mt3_gap15_sal0_saw0_dlnone_dpnone,2,test,2026-04-22,2026-05-27,55,19,0.76,-1129.2,-1184.2,-1254.98,1.0,1.0
exclude_wednesday__horizon_close_15m__mt3_gap15_sal0_saw0_dlnone_dpnone,exclude_wednesday,horizon_close_15m,mt3_gap15_sal0_saw0_dlnone_dpnone,3,test,2026-05-28,2026-07-02,55,20,0.8,2156.3,2101.3,-786.7,0.340992,0.246839
exclude_wednesday__horizon_close_15m__mt1_gap30_sal0_saw0_dl1.5_dpnone,exclude_wednesday,horizon_close_15m,mt1_gap30_sal0_saw0_dl1.5_dpnone,1,test,2026-03-17,2026-04-21,20,20,0.8,394.2,374.2,-357.98,0.817504,0.817504
exclude_wednesday__horizon_close_15m__mt1_gap30_sal0_saw0_dl1.5_dpnone,exclude_wednesday,horizon_close_15m,mt1_gap30_sal0_saw0_dl1.5_dpnone,2,test,2026-04-22,2026-05-27,19,19,0.76,160.94,141.94,-191.96,1.126258,1.126258
exclude_wednesday__horizon_close_15m__mt1_gap30_sal0_saw0_dl1.5_dpnone,exclude_wednesday,horizon_close_15m,mt1_gap30_sal0_saw0_dl1.5_dpnone,3,test,2026-05-28,2026-07-02,20,20,0.8,1542.2,1522.2,-274.24,0.240734,0.240734
exclude_wednesday__horizon_close_15m__mt2_gap30_sal0_saw0_dl1.5_dpnone,exclude_wednesday,horizon_close_15m,mt2_gap30_sal0_saw0_dl1.5_dpnone,1,test,2026-03-17,2026-04-21,37,20,0.8,-297.38,-334.38,-824.38,1.0,1.0
exclude_wednesday__horizon_close_15m__mt2_gap30_sal0_saw0_dl1.5_dpnone,exclude_wednesday,horizon_close_15m,mt2_gap30_sal0_saw0_dl1.5_dpnone,2,test,2026-04-22,2026-05-27,38,19,0.76,-4.62,-42.62,-717.3,1.0,1.0
exclude_wednesday__horizon_close_15m__mt2_gap30_sal0_saw0_dl1.5_dpnone,exclude_wednesday,horizon_close_15m,mt2_gap30_sal0_saw0_dl1.5_dpnone,3,test,2026-05-28,2026-07-02,39,20,0.8,2151.64,2112.64,-483.74,0.236805,0.219488
exclude_wednesday__horizon_close_15m__mt3_gap30_sal0_saw0_dl1.5_dpnone,exclude_wednesday,horizon_close_15m,mt3_gap30_sal0_saw0_dl1.5_dpnone,1,test,2026-03-17,2026-04-21,44,20,0.8,-264.56,-308.56,-736.86,1.0,1.0
exclude_wednesday__horizon_close_15m__mt3_gap30_sal0_saw0_dl1.5_dpnone,exclude_wednesday,horizon_close_15m,mt3_gap30_sal0_saw0_dl1.5_dpnone,2,test,2026-04-22,2026-05-27,49,19,0.76,49.74,0.74,-779.76,8.821472,7.082027
exclude_wednesday__horizon_close_15m__mt3_gap30_sal0_saw0_dl1.5_dpnone,exclude_wednesday,horizon_close_15m,mt3_gap30_sal0_saw0_dl1.5_dpnone,3,test,2026-05-28,2026-07-02,48,20,0.8,2277.98,2229.98,-483.74,0.23937,0.207315
exclude_wednesday__horizon_close_15m__mt1_gap60_sal0_saw0_dl2.0_dpnone,exclude_wednesday,horizon_close_15m,mt1_gap60_sal0_saw0_dl2.0_dpnone,1,test,2026-03-17,2026-04-21,20,20,0.8,394.2,374.2,-357.98,0.817504,0.817504
exclude_wednesday__horizon_close_15m__mt1_gap60_sal0_saw0_dl2.0_dpnone,exclude_wednesday,horizon_close_15m,mt1_gap60_sal0_saw0_dl2.0_dpnone,2,test,2026-04-22,2026-05-27,19,19,0.76,160.94,141.94,-191.96,1.126258,1.126258
exclude_wednesday__horizon_close_15m__mt1_gap60_sal0_saw0_dl2.0_dpnone,exclude_wednesday,horizon_close_15m,mt1_gap60_sal0_saw0_dl2.0_dpnone,3,test,2026-05-28,2026-07-02,20,20,0.8,1542.2,1522.2,-274.24,0.240734,0.240734
exclude_wednesday__horizon_close_15m__mt2_gap60_sal0_saw0_dl2.0_dpnone,exclude_wednesday,horizon_close_15m,mt2_gap60_sal0_saw0_dl2.0_dpnone,1,test,2026-03-17,2026-04-21,36,20,0.8,33.86,-2.14,-622.2,6.6456,9.517425
exclude_wednesday__horizon_close_15m__mt2_gap60_sal0_saw0_dl2.0_dpnone,exclude_wednesday,horizon_close_15m,mt2_gap60_sal0_saw0_dl2.0_dpnone,2,test,2026-04-22,2026-05-27,35,19,0.76,16.1,-18.9,-407.86,15.715528,11.258385
exclude_wednesday__horizon_close_15m__mt2_gap60_sal0_saw0_dl2.0_dpnone,exclude_wednesday,horizon_close_15m,mt2_gap60_sal0_saw0_dl2.0_dpnone,3,test,2026-05-28,2026-07-02,32,20,0.8,2079.82,2047.82,-425.48,0.198584,0.227068
exclude_wednesday__horizon_close_15m__mt1_gap30_sal0_saw1_dlnone_dp1.0,exclude_wednesday,horizon_close_15m,mt1_gap30_sal0_saw1_dlnone_dp1.0,1,test,2026-03-17,2026-04-21,20,20,0.8,394.2,374.2,-357.98,0.817504,0.817504
exclude_wednesday__horizon_close_15m__mt1_gap30_sal0_saw1_dlnone_dp1.0,exclude_wednesday,horizon_close_15m,mt1_gap30_sal0_saw1_dlnone_dp1.0,2,test,2026-04-22,2026-05-27,19,19,0.76,160.94,141.94,-191.96,1.126258,1.126258
exclude_wednesday__horizon_close_15m__mt1_gap30_sal0_saw1_dlnone_dp1.0,exclude_wednesday,horizon_close_15m,mt1_gap30_sal0_saw1_dlnone_dp1.0,3,test,2026-05-28,2026-07-02,20,20,0.8,1542.2,1522.2,-274.24,0.240734,0.240734
exclude_wednesday__horizon_close_15m__mt2_gap30_sal0_saw1_dlnone_dp1.5,exclude_wednesday,horizon_close_15m,mt2_gap30_sal0_saw1_dlnone_dp1.5,1,test,2026-03-17,2026-04-21,29,20,0.8,-80.46,-109.46,-616.96,1.0,1.0
exclude_wednesday__horizon_close_15m__mt2_gap30_sal0_saw1_dlnone_dp1.5,exclude_wednesday,horizon_close_15m,mt2_gap30_sal0_saw1_dlnone_dp1.5,2,test,2026-04-22,2026-05-27,27,19,0.76,306.52,279.52,-339.44,0.89234,1.149224
exclude_wednesday__horizon_close_15m__mt2_gap30_sal0_saw1_dlnone_dp1.5,exclude_wednesday,horizon_close_15m,mt2_gap30_sal0_saw1_dlnone_dp1.5,3,test,2026-05-28,2026-07-02,26,20,0.8,2655.76,2629.76,-274.24,0.155519,0.177825
exclude_wednesday__horizon_close_15m__mt1_gap60_sal1_saw1_dl1.0_dp1.0,exclude_wednesday,horizon_close_15m,mt1_gap60_sal1_saw1_dl1.0_dp1.0,1,test,2026-03-17,2026-04-21,20,20,0.8,394.2,374.2,-357.98,0.817504,0.817504
exclude_wednesday__horizon_close_15m__mt1_gap60_sal1_saw1_dl1.0_dp1.0,exclude_wednesday,horizon_close_15m,mt1_gap60_sal1_saw1_dl1.0_dp1.0,2,test,2026-04-22,2026-05-27,19,19,0.76,160.94,141.94,-191.96,1.126258,1.126258
exclude_wednesday__horizon_close_15m__mt1_gap60_sal1_saw1_dl1.0_dp1.0,exclude_wednesday,horizon_close_15m,mt1_gap60_sal1_saw1_dl1.0_dp1.0,3,test,2026-05-28,2026-07-02,20,20,0.8,1542.2,1522.2,-274.24,0.240734,0.240734
exclude_wednesday__horizon_close_15m__mt3_gap60_sal0_saw0_dl2.0_dp2.0,exclude_wednesday,horizon_close_15m,mt3_gap60_sal0_saw0_dl2.0_dp2.0,1,test,2026-03-17,2026-04-21,40,20,0.8,55.9,15.9,-674.94,4.025403,5.764937
exclude_wednesday__horizon_close_15m__mt3_gap60_sal0_saw0_dl2.0_dp2.0,exclude_wednesday,horizon_close_15m,mt3_gap60_sal0_saw0_dl2.0_dp2.0,2,test,2026-04-22,2026-05-27,42,19,0.76,606.42,564.42,-407.86,0.422611,0.298902
exclude_wednesday__horizon_close_15m__mt3_gap60_sal0_saw0_dl2.0_dp2.0,exclude_wednesday,horizon_close_15m,mt3_gap60_sal0_saw0_dl2.0_dp2.0,3,test,2026-05-28,2026-07-02,35,20,0.8,1840.1,1805.1,-593.72,0.175817,0.256649
exclude_wednesday__fixed_r_1_5_time30__mt1_gap30_sal1_saw0_dl1.0_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt1_gap30_sal1_saw0_dl1.0_dpnone,1,test,2026-03-17,2026-04-21,20,20,0.8,543.45,523.45,-57.98,0.268212,0.268212
exclude_wednesday__fixed_r_1_5_time30__mt1_gap30_sal1_saw0_dl1.0_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt1_gap30_sal1_saw0_dl1.0_dpnone,2,test,2026-04-22,2026-05-27,19,19,0.76,126.19,107.19,-182.74,0.846026,0.846026
exclude_wednesday__fixed_r_1_5_time30__mt1_gap30_sal1_saw0_dl1.0_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt1_gap30_sal1_saw0_dl1.0_dpnone,3,test,2026-05-28,2026-07-02,20,20,0.8,355.2,335.2,-369.17,0.55183,0.55183
exclude_wednesday__fixed_r_1_5_time30__mt1_gap60_sal1_saw0_dl1.0_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt1_gap60_sal1_saw0_dl1.0_dpnone,1,test,2026-03-17,2026-04-21,20,20,0.8,543.45,523.45,-57.98,0.268212,0.268212
exclude_wednesday__fixed_r_1_5_time30__mt1_gap60_sal1_saw0_dl1.0_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt1_gap60_sal1_saw0_dl1.0_dpnone,2,test,2026-04-22,2026-05-27,19,19,0.76,126.19,107.19,-182.74,0.846026,0.846026
exclude_wednesday__fixed_r_1_5_time30__mt1_gap60_sal1_saw0_dl1.0_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt1_gap60_sal1_saw0_dl1.0_dpnone,3,test,2026-05-28,2026-07-02,20,20,0.8,355.2,335.2,-369.17,0.55183,0.55183
exclude_wednesday__fixed_r_1_5_time30__mt2_gap30_sal1_saw0_dl1.0_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt2_gap30_sal1_saw0_dl1.0_dpnone,1,test,2026-03-17,2026-04-21,28,20,0.8,432.28,404.28,-129.72,0.329694,0.337189
exclude_wednesday__fixed_r_1_5_time30__mt2_gap30_sal1_saw0_dl1.0_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt2_gap30_sal1_saw0_dl1.0_dpnone,2,test,2026-04-22,2026-05-27,28,19,0.76,-71.97,-99.97,-256.16,1.0,1.0
exclude_wednesday__fixed_r_1_5_time30__mt2_gap30_sal1_saw0_dl1.0_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt2_gap30_sal1_saw0_dl1.0_dpnone,3,test,2026-05-28,2026-07-02,28,20,0.8,89.28,61.28,-341.44,2.803203,2.195453
exclude_wednesday__fixed_r_1_5_time30__mt2_gap60_sal1_saw0_dl1.0_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt2_gap60_sal1_saw0_dl1.0_dpnone,1,test,2026-03-17,2026-04-21,27,20,0.8,641.52,614.52,-57.98,0.22216,0.22721
exclude_wednesday__fixed_r_1_5_time30__mt2_gap60_sal1_saw0_dl1.0_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt2_gap60_sal1_saw0_dl1.0_dpnone,2,test,2026-04-22,2026-05-27,26,19,0.76,98.01,72.01,-312.46,2.23467,1.466789
exclude_wednesday__fixed_r_1_5_time30__mt2_gap60_sal1_saw0_dl1.0_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt2_gap60_sal1_saw0_dl1.0_dpnone,3,test,2026-05-28,2026-07-02,24,20,0.8,337.99,313.99,-376.91,0.579928,0.579928
exclude_wednesday__fixed_r_1_5_time30__mt1_gap15_sal0_saw0_dlnone_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt1_gap15_sal0_saw0_dlnone_dpnone,1,test,2026-03-17,2026-04-21,20,20,0.8,543.45,523.45,-57.98,0.268212,0.268212
exclude_wednesday__fixed_r_1_5_time30__mt1_gap15_sal0_saw0_dlnone_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt1_gap15_sal0_saw0_dlnone_dpnone,2,test,2026-04-22,2026-05-27,19,19,0.76,126.19,107.19,-182.74,0.846026,0.846026
exclude_wednesday__fixed_r_1_5_time30__mt1_gap15_sal0_saw0_dlnone_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt1_gap15_sal0_saw0_dlnone_dpnone,3,test,2026-05-28,2026-07-02,20,20,0.8,355.2,335.2,-369.17,0.55183,0.55183
exclude_wednesday__fixed_r_1_5_time30__mt2_gap15_sal0_saw0_dlnone_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt2_gap15_sal0_saw0_dlnone_dpnone,1,test,2026-03-17,2026-04-21,39,20,0.8,291.89,252.89,-182.41,0.488266,0.499366
exclude_wednesday__fixed_r_1_5_time30__mt2_gap15_sal0_saw0_dlnone_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt2_gap15_sal0_saw0_dlnone_dpnone,2,test,2026-04-22,2026-05-27,38,19,0.76,96.38,58.38,-259.94,2.308778,1.89365
exclude_wednesday__fixed_r_1_5_time30__mt2_gap15_sal0_saw0_dlnone_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt2_gap15_sal0_saw0_dlnone_dpnone,3,test,2026-05-28,2026-07-02,40,20,0.8,-187.6,-227.6,-544.64,1.0,1.0
exclude_wednesday__fixed_r_1_5_time30__mt3_gap15_sal0_saw0_dlnone_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt3_gap15_sal0_saw0_dlnone_dpnone,1,test,2026-03-17,2026-04-21,52,20,0.8,189.27,137.27,-369.13,1.059492,0.770117
exclude_wednesday__fixed_r_1_5_time30__mt3_gap15_sal0_saw0_dlnone_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt3_gap15_sal0_saw0_dlnone_dpnone,2,test,2026-04-22,2026-05-27,55,19,0.76,170.8,115.8,-358.16,1.283841,1.204684
exclude_wednesday__fixed_r_1_5_time30__mt3_gap15_sal0_saw0_dlnone_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt3_gap15_sal0_saw0_dlnone_dpnone,3,test,2026-05-28,2026-07-02,55,20,0.8,-6.95,-61.95,-592.88,1.0,1.0
exclude_wednesday__fixed_r_1_5_time30__mt1_gap30_sal0_saw0_dl1.5_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt1_gap30_sal0_saw0_dl1.5_dpnone,1,test,2026-03-17,2026-04-21,20,20,0.8,543.45,523.45,-57.98,0.268212,0.268212
exclude_wednesday__fixed_r_1_5_time30__mt1_gap30_sal0_saw0_dl1.5_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt1_gap30_sal0_saw0_dl1.5_dpnone,2,test,2026-04-22,2026-05-27,19,19,0.76,126.19,107.19,-182.74,0.846026,0.846026
exclude_wednesday__fixed_r_1_5_time30__mt1_gap30_sal0_saw0_dl1.5_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt1_gap30_sal0_saw0_dl1.5_dpnone,3,test,2026-05-28,2026-07-02,20,20,0.8,355.2,335.2,-369.17,0.55183,0.55183
exclude_wednesday__fixed_r_1_5_time30__mt2_gap30_sal0_saw0_dl1.5_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt2_gap30_sal0_saw0_dl1.5_dpnone,1,test,2026-03-17,2026-04-21,37,20,0.8,312.12,275.12,-210.91,0.456619,0.467
exclude_wednesday__fixed_r_1_5_time30__mt2_gap30_sal0_saw0_dl1.5_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt2_gap30_sal0_saw0_dl1.5_dpnone,2,test,2026-04-22,2026-05-27,37,19,0.76,314.62,277.62,-220.72,0.569798,0.580097
exclude_wednesday__fixed_r_1_5_time30__mt2_gap30_sal0_saw0_dl1.5_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt2_gap30_sal0_saw0_dl1.5_dpnone,3,test,2026-05-28,2026-07-02,39,20,0.8,642.89,603.89,-351.16,0.389289,0.323555
exclude_wednesday__fixed_r_1_5_time30__mt3_gap30_sal0_saw0_dl1.5_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt3_gap30_sal0_saw0_dl1.5_dpnone,1,test,2026-03-17,2026-04-21,46,20,0.8,134.96,88.96,-390.13,1.091286,1.080024
exclude_wednesday__fixed_r_1_5_time30__mt3_gap30_sal0_saw0_dl1.5_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt3_gap30_sal0_saw0_dl1.5_dpnone,2,test,2026-04-22,2026-05-27,45,19,0.76,289.7,244.7,-189.22,0.618813,0.629997
exclude_wednesday__fixed_r_1_5_time30__mt3_gap30_sal0_saw0_dl1.5_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt3_gap30_sal0_saw0_dl1.5_dpnone,3,test,2026-05-28,2026-07-02,43,20,0.8,496.68,453.68,-351.16,0.503886,0.418801
exclude_wednesday__fixed_r_1_5_time30__mt1_gap60_sal0_saw0_dl2.0_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt1_gap60_sal0_saw0_dl2.0_dpnone,1,test,2026-03-17,2026-04-21,20,20,0.8,543.45,523.45,-57.98,0.268212,0.268212
exclude_wednesday__fixed_r_1_5_time30__mt1_gap60_sal0_saw0_dl2.0_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt1_gap60_sal0_saw0_dl2.0_dpnone,2,test,2026-04-22,2026-05-27,19,19,0.76,126.19,107.19,-182.74,0.846026,0.846026
exclude_wednesday__fixed_r_1_5_time30__mt1_gap60_sal0_saw0_dl2.0_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt1_gap60_sal0_saw0_dl2.0_dpnone,3,test,2026-05-28,2026-07-02,20,20,0.8,355.2,335.2,-369.17,0.55183,0.55183
exclude_wednesday__fixed_r_1_5_time30__mt2_gap60_sal0_saw0_dl2.0_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt2_gap60_sal0_saw0_dl2.0_dpnone,1,test,2026-03-17,2026-04-21,36,20,0.8,494.61,458.61,-194.91,0.288146,0.294697
exclude_wednesday__fixed_r_1_5_time30__mt2_gap60_sal0_saw0_dl2.0_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt2_gap60_sal0_saw0_dl2.0_dpnone,2,test,2026-04-22,2026-05-27,35,19,0.76,609.6,574.6,-229.98,0.359285,0.299393
exclude_wednesday__fixed_r_1_5_time30__mt2_gap60_sal0_saw0_dl2.0_dpnone,exclude_wednesday,fixed_r_1_5_time30,mt2_gap60_sal0_saw0_dl2.0_dpnone,3,test,2026-05-28,2026-07-02,32,20,0.8,585.07,553.07,-526.87,0.33502,0.33502
exclude_wednesday__fixed_r_1_5_time30__mt1_gap30_sal0_saw1_dlnone_dp1.0,exclude_wednesday,fixed_r_1_5_time30,mt1_gap30_sal0_saw1_dlnone_dp1.0,1,test,2026-03-17,2026-04-21,20,20,0.8,543.45,523.45,-57.98,0.268212,0.268212
exclude_wednesday__fixed_r_1_5_time30__mt1_gap30_sal0_saw1_dlnone_dp1.0,exclude_wednesday,fixed_r_1_5_time30,mt1_gap30_sal0_saw1_dlnone_dp1.0,2,test,2026-04-22,2026-05-27,19,19,0.76,126.19,107.19,-182.74,0.846026,0.846026
exclude_wednesday__fixed_r_1_5_time30__mt1_gap30_sal0_saw1_dlnone_dp1.0,exclude_wednesday,fixed_r_1_5_time30,mt1_gap30_sal0_saw1_dlnone_dp1.0,3,test,2026-05-28,2026-07-02,20,20,0.8,355.2,335.2,-369.17,0.55183,0.55183
