candidate_id,module_family,side,regime_variant,confirmation_model,exit_variant,fold_view,fold,start_session,end_session,net_pnl,stress_pnl,trades,active_days
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,close_confirm_fill_next_open,hard_stop_time_exit,quarterly_folds,4,2026-04-07,2026-07-02,-58.98,-60.98,2,2
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,close_confirm_fill_next_open,structure_target_time_exit,existing_project_folds,1,2025-12-01,2026-01-06,0.0,0.0,0,0
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,close_confirm_fill_next_open,structure_target_time_exit,existing_project_folds,2,2026-01-07,2026-02-10,0.0,0.0,0,0
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,close_confirm_fill_next_open,structure_target_time_exit,existing_project_folds,3,2026-02-11,2026-03-17,0.0,0.0,0,0
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,close_confirm_fill_next_open,structure_target_time_exit,existing_project_folds,4,2026-03-18,2026-04-21,0.0,0.0,0,0
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,close_confirm_fill_next_open,structure_target_time_exit,existing_project_folds,5,2026-04-22,2026-05-26,0.0,0.0,0,0
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,close_confirm_fill_next_open,structure_target_time_exit,existing_project_folds,6,2026-05-27,2026-06-30,242.2,240.2,2,2
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,close_confirm_fill_next_open,structure_target_time_exit,half_year_folds,1,2025-07-14,2026-01-07,-83.2,-85.2,2,2
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,close_confirm_fill_next_open,structure_target_time_exit,half_year_folds,2,2026-01-08,2026-07-02,242.2,240.2,2,2
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,close_confirm_fill_next_open,structure_target_time_exit,rolling_6_month_test_folds,1,2025-07-14,2026-01-07,-83.2,-85.2,2,2
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,close_confirm_fill_next_open,structure_target_time_exit,rolling_6_month_test_folds,2,2025-10-09,2026-04-06,-155.46,-156.46,1,1
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,close_confirm_fill_next_open,structure_target_time_exit,rolling_6_month_test_folds,3,2026-01-08,2026-07-02,242.2,240.2,2,2
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,close_confirm_fill_next_open,structure_target_time_exit,quarterly_folds,1,2025-07-14,2025-10-08,72.26,71.26,1,1
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,close_confirm_fill_next_open,structure_target_time_exit,quarterly_folds,2,2025-10-09,2026-01-07,-155.46,-156.46,1,1
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,close_confirm_fill_next_open,structure_target_time_exit,quarterly_folds,3,2026-01-08,2026-04-06,0.0,0.0,0,0
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,close_confirm_fill_next_open,structure_target_time_exit,quarterly_folds,4,2026-04-07,2026-07-02,242.2,240.2,2,2
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,existing_project_folds,1,2025-12-01,2026-01-06,0.0,0.0,0,0
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,existing_project_folds,2,2026-01-07,2026-02-10,0.0,0.0,0,0
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,existing_project_folds,3,2026-02-11,2026-03-17,0.0,0.0,0,0
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,existing_project_folds,4,2026-03-18,2026-04-21,0.0,0.0,0,0
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,existing_project_folds,5,2026-04-22,2026-05-26,0.0,0.0,0,0
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,existing_project_folds,6,2026-05-27,2026-06-30,-256.67,-257.67,1,1
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,half_year_folds,1,2025-07-14,2026-01-07,59.76,58.76,1,1
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,half_year_folds,2,2026-01-08,2026-07-02,-256.67,-257.67,1,1
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,rolling_6_month_test_folds,1,2025-07-14,2026-01-07,59.76,58.76,1,1
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,rolling_6_month_test_folds,2,2025-10-09,2026-04-06,0.0,0.0,0,0
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,rolling_6_month_test_folds,3,2026-01-08,2026-07-02,-256.67,-257.67,1,1
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,quarterly_folds,1,2025-07-14,2025-10-08,59.76,58.76,1,1
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,quarterly_folds,2,2025-10-09,2026-01-07,0.0,0.0,0,0
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,quarterly_folds,3,2026-01-08,2026-04-06,0.0,0.0,0,0
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,quarterly_folds,4,2026-04-07,2026-07-02,-256.67,-257.67,1,1
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,existing_project_folds,1,2025-12-01,2026-01-06,0.0,0.0,0,0
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,existing_project_folds,2,2026-01-07,2026-02-10,0.0,0.0,0,0
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,existing_project_folds,3,2026-02-11,2026-03-17,0.0,0.0,0,0
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,existing_project_folds,4,2026-03-18,2026-04-21,0.0,0.0,0,0
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,existing_project_folds,5,2026-04-22,2026-05-26,0.0,0.0,0,0
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,existing_project_folds,6,2026-05-27,2026-06-30,-256.67,-257.67,1,1
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,half_year_folds,1,2025-07-14,2026-01-07,59.76,58.76,1,1
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,half_year_folds,2,2026-01-08,2026-07-02,-256.67,-257.67,1,1
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,rolling_6_month_test_folds,1,2025-07-14,2026-01-07,59.76,58.76,1,1
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,rolling_6_month_test_folds,2,2025-10-09,2026-04-06,0.0,0.0,0,0
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,rolling_6_month_test_folds,3,2026-01-08,2026-07-02,-256.67,-257.67,1,1
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,quarterly_folds,1,2025-07-14,2025-10-08,59.76,58.76,1,1
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,quarterly_folds,2,2025-10-09,2026-01-07,0.0,0.0,0,0
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,quarterly_folds,3,2026-01-08,2026-04-06,0.0,0.0,0,0
MNQ_16a_high_vol_mixed_late_resolution_breakout_long_strict_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,long,strict_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,quarterly_folds,4,2026-04-07,2026-07-02,-256.67,-257.67,1,1
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,close_confirm_fill_next_open,hard_stop_time_exit,existing_project_folds,1,2025-12-01,2026-01-06,-88.63,-89.63,1,1
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,close_confirm_fill_next_open,hard_stop_time_exit,existing_project_folds,2,2026-01-07,2026-02-10,-92.48,-94.48,2,2
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,close_confirm_fill_next_open,hard_stop_time_exit,existing_project_folds,3,2026-02-11,2026-03-17,-317.32,-322.32,5,5
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,close_confirm_fill_next_open,hard_stop_time_exit,existing_project_folds,4,2026-03-18,2026-04-21,176.02,174.02,2,2
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,close_confirm_fill_next_open,hard_stop_time_exit,existing_project_folds,5,2026-04-22,2026-05-26,0.0,0.0,0,0
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,close_confirm_fill_next_open,hard_stop_time_exit,existing_project_folds,6,2026-05-27,2026-06-30,-178.92,-183.92,5,5
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,close_confirm_fill_next_open,hard_stop_time_exit,half_year_folds,1,2025-07-14,2026-01-07,-526.87,-537.87,11,11
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,close_confirm_fill_next_open,hard_stop_time_exit,half_year_folds,2,2026-01-08,2026-07-02,-535.94,-550.94,15,15
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,close_confirm_fill_next_open,hard_stop_time_exit,rolling_6_month_test_folds,1,2025-07-14,2026-01-07,-526.87,-537.87,11,11
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,close_confirm_fill_next_open,hard_stop_time_exit,rolling_6_month_test_folds,2,2025-10-09,2026-04-06,-596.25,-611.25,15,15
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,close_confirm_fill_next_open,hard_stop_time_exit,rolling_6_month_test_folds,3,2026-01-08,2026-07-02,-535.94,-550.94,15,15
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,close_confirm_fill_next_open,hard_stop_time_exit,quarterly_folds,1,2025-07-14,2025-10-08,-226.66,-230.66,4,4
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,close_confirm_fill_next_open,hard_stop_time_exit,quarterly_folds,2,2025-10-09,2026-01-07,-300.21,-307.21,7,7
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,close_confirm_fill_next_open,hard_stop_time_exit,quarterly_folds,3,2026-01-08,2026-04-06,-296.04,-304.04,8,8
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,close_confirm_fill_next_open,hard_stop_time_exit,quarterly_folds,4,2026-04-07,2026-07-02,-239.9,-246.9,7,7
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,close_confirm_fill_next_open,structure_target_time_exit,existing_project_folds,1,2025-12-01,2026-01-06,-88.63,-89.63,1,1
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,close_confirm_fill_next_open,structure_target_time_exit,existing_project_folds,2,2026-01-07,2026-02-10,125.02,123.02,2,2
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,close_confirm_fill_next_open,structure_target_time_exit,existing_project_folds,3,2026-02-11,2026-03-17,-317.32,-322.32,5,5
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,close_confirm_fill_next_open,structure_target_time_exit,existing_project_folds,4,2026-03-18,2026-04-21,195.91,193.91,2,2
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,close_confirm_fill_next_open,structure_target_time_exit,existing_project_folds,5,2026-04-22,2026-05-26,0.0,0.0,0,0
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,close_confirm_fill_next_open,structure_target_time_exit,existing_project_folds,6,2026-05-27,2026-06-30,-277.66,-282.66,5,5
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,close_confirm_fill_next_open,structure_target_time_exit,half_year_folds,1,2025-07-14,2026-01-07,-532.31,-543.31,11,11
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,close_confirm_fill_next_open,structure_target_time_exit,half_year_folds,2,2026-01-08,2026-07-02,-397.29,-412.29,15,15
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,close_confirm_fill_next_open,structure_target_time_exit,rolling_6_month_test_folds,1,2025-07-14,2026-01-07,-532.31,-543.31,11,11
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,close_confirm_fill_next_open,structure_target_time_exit,rolling_6_month_test_folds,2,2025-10-09,2026-04-06,-383.3,-398.3,15,15
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,close_confirm_fill_next_open,structure_target_time_exit,rolling_6_month_test_folds,3,2026-01-08,2026-07-02,-397.29,-412.29,15,15
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,close_confirm_fill_next_open,structure_target_time_exit,quarterly_folds,1,2025-07-14,2025-10-08,-226.66,-230.66,4,4
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,close_confirm_fill_next_open,structure_target_time_exit,quarterly_folds,2,2025-10-09,2026-01-07,-305.65,-312.65,7,7
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,close_confirm_fill_next_open,structure_target_time_exit,quarterly_folds,3,2026-01-08,2026-04-06,-77.65,-85.65,8,8
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_close_confirm_fill_next_open_structure_target_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,close_confirm_fill_next_open,structure_target_time_exit,quarterly_folds,4,2026-04-07,2026-07-02,-319.64,-326.64,7,7
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,existing_project_folds,1,2025-12-01,2026-01-06,-89.93,-90.93,1,1
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,existing_project_folds,2,2026-01-07,2026-02-10,-124.98,-126.98,2,2
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,existing_project_folds,3,2026-02-11,2026-03-17,-235.43,-238.43,3,3
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,existing_project_folds,4,2026-03-18,2026-04-21,118.52,116.52,2,2
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,existing_project_folds,5,2026-04-22,2026-05-26,0.0,0.0,0,0
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,existing_project_folds,6,2026-05-27,2026-06-30,-154.7,-159.7,5,5
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,half_year_folds,1,2025-07-14,2026-01-07,-294.27,-305.27,11,11
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,half_year_folds,2,2026-01-08,2026-07-02,-546.47,-559.47,13,13
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,rolling_6_month_test_folds,1,2025-07-14,2026-01-07,-294.27,-305.27,11,11
MNQ_16a_high_vol_mixed_late_resolution_breakout_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,high_vol_mixed_late_resolution_breakout,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,rolling_6_month_test_folds,2,2025-10-09,2026-04-06,-796.02,-809.02,13,13
