audit,portfolio_set,portfolio_mode,fold,trading_session,daily_playbook_pnl,day_classification,phase10b_pnl,phase11a_pnl,phase12a_pnl,phase13a_pnl,phase14a_pnl,phase15a_pnl,phase13a_helped_or_hurt,phase14a_helped_or_hurt,phase15a_helped_or_hurt,module_contribution_detail,module_overlap_count
C,all_parked_modules_with_13a_14a,one_trade_at_a_time_chronological,5,2026-04-27,-420.1,negative,-376.36,-251.95999999999998,0.0,0.0,0.0,0.0,no_contribution,no_contribution,no_contribution,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1=-12.24;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt2=-12.24;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_first_touch_only_mt1=-12.24;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_first_touch_only_mt2=-12.24;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_narrowest_20_all_gaps_all_touches_mt1=-12.24;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_narrowest_20_all_gaps_all_touches_mt2=-12.24;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt1=-12.24;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt2=-12.24;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_first_touch_only_mt1=-12.24;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_first_touch_only_mt2=-12.24;phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf15_opening_response_all_ranges_all_gaps_all_touches_mt1=-70.74;phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf15_opening_response_all_ranges_all_gaps_all_touches_mt2=-70.74;phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt1=-56.24;phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt2=-56.24;phase11a::MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit=-87.48;phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit=-164.48,16
C,all_parked_modules_with_13a_14a,one_trade_at_a_time_chronological,5,2026-04-28,-158.48,negative,0.0,-158.48,0.0,0.0,0.0,0.0,no_contribution,no_contribution,no_contribution,phase11a::MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit=-158.48,1
C,all_parked_modules_with_13a_14a,one_trade_at_a_time_chronological,5,2026-04-29,10.849999999999994,positive,492.03999999999996,59.76,0.0,55.52,-76.67,0.0,helped,hurt,no_contribution,phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf15_opening_response_all_ranges_all_gaps_all_touches_mt1=162.26;phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf15_opening_response_all_ranges_all_gaps_all_touches_mt2=162.26;phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt1=83.76;phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt2=83.76;phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit=59.76;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=27.76;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=27.76;phase14a::MNQ_14a_prior_rth_close_rejection_from_level_long_two_bar_confirm_fill_next_open_structure_target_time_exit=-76.67,8
C,all_parked_modules_with_13a_14a,one_trade_at_a_time_chronological,5,2026-04-30,286.04,positive,1190.04,0.7800000000000011,0.0,258.52,-106.97999999999999,0.0,helped,hurt,no_contribution,phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf15_opening_response_all_ranges_all_gaps_all_touches_mt1=349.76;phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf15_opening_response_all_ranges_all_gaps_all_touches_mt2=349.76;phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt1=245.26;phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt2=245.26;phase11a::MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit=152.02;phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit=-151.24;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=129.26;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=129.26;phase14a::MNQ_14a_prior_rth_close_rejection_from_level_long_two_bar_confirm_fill_next_open_structure_target_time_exit=9.26;phase14a::MNQ_14a_prior_rth_midpoint_rejection_from_level_short_close_confirm_fill_next_open_structure_target_time_exit=-116.24,10
C,top_cross_family_plus_13a_14a,raw_sum_diagnostic,1,2025-07-14,-65.48,negative,0.0,-65.48,0.0,0.0,0.0,0.0,no_contribution,no_contribution,no_contribution,phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit=-65.48,1
C,all_parked_modules_with_13a_14a,raw_sum_diagnostic,1,2025-07-14,-65.48,negative,0.0,-65.48,0.0,0.0,0.0,0.0,no_contribution,no_contribution,no_contribution,phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit=-65.48,1
C,greedy_low_correlation_with_14a,raw_sum_diagnostic,1,2025-07-14,-65.48,negative,0.0,-65.48,0.0,0.0,0.0,0.0,no_contribution,no_contribution,no_contribution,phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit=-65.48,1
C,audit_b_best_reconstructed,raw_sum_diagnostic,1,2025-07-15,-85.98,negative,0.0,-85.98,0.0,0.0,0.0,0.0,no_contribution,no_contribution,no_contribution,phase11a::MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit=-85.98,1
C,audit_b_best_plus_phase14a,raw_sum_diagnostic,1,2025-07-15,-85.98,negative,0.0,-85.98,0.0,0.0,0.0,0.0,no_contribution,no_contribution,no_contribution,phase11a::MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit=-85.98,1
C,audit_b_best_plus_phase13a_and_phase14a,raw_sum_diagnostic,1,2025-07-15,4.539999999999992,positive,0.0,-85.98,0.0,90.52,0.0,0.0,helped,no_contribution,no_contribution,phase11a::MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit=-85.98;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=45.26;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=45.26,3
C,top_cross_family_plus_13a_14a,raw_sum_diagnostic,1,2025-07-15,-55.46,negative,0.0,-145.98,0.0,90.52,0.0,0.0,helped,no_contribution,no_contribution,phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit=-145.98;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=45.26;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=45.26,3
C,diversifier_only_13a_14a,raw_sum_diagnostic,1,2025-07-15,90.52,positive,0.0,0.0,0.0,90.52,0.0,0.0,helped,no_contribution,no_contribution,phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=45.26;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=45.26,2
C,prior_level_diversifiers_only,raw_sum_diagnostic,1,2025-07-15,90.52,positive,0.0,0.0,0.0,90.52,0.0,0.0,helped,no_contribution,no_contribution,phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=45.26;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=45.26,2
C,all_parked_modules_with_13a_14a,raw_sum_diagnostic,1,2025-07-15,-141.44,negative,0.0,-231.95999999999998,0.0,90.52,0.0,0.0,helped,no_contribution,no_contribution,phase11a::MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit=-85.98;phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit=-145.98;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=45.26;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=45.26,4
C,greedy_low_correlation_with_14a,raw_sum_diagnostic,1,2025-07-15,-231.96,large_negative,0.0,-231.95999999999998,0.0,0.0,0.0,0.0,no_contribution,no_contribution,no_contribution,phase11a::MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit=-85.98;phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit=-145.98,2
C,audit_b_best_reconstructed,raw_sum_diagnostic,1,2025-07-16,-24.48,negative,0.0,-24.48,0.0,0.0,0.0,0.0,no_contribution,no_contribution,no_contribution,phase11a::MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit=-24.48,1
C,audit_b_best_plus_phase14a,raw_sum_diagnostic,1,2025-07-16,-40.22,negative,0.0,-24.48,0.0,0.0,-15.74,0.0,no_contribution,hurt,no_contribution,phase11a::MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit=-24.48;phase14a::MNQ_14a_prior_rth_close_rejection_from_level_long_two_bar_confirm_fill_next_open_structure_target_time_exit=-15.74,2
C,audit_b_best_plus_phase13a_and_phase14a,raw_sum_diagnostic,1,2025-07-16,-40.22,negative,0.0,-24.48,0.0,0.0,-15.74,0.0,no_contribution,hurt,no_contribution,phase11a::MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit=-24.48;phase14a::MNQ_14a_prior_rth_close_rejection_from_level_long_two_bar_confirm_fill_next_open_structure_target_time_exit=-15.74,2
C,top_cross_family_plus_13a_14a,raw_sum_diagnostic,1,2025-07-16,-78.98,negative,0.0,-63.24,0.0,0.0,-15.74,0.0,no_contribution,hurt,no_contribution,phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit=-63.24;phase14a::MNQ_14a_prior_rth_close_rejection_from_level_long_two_bar_confirm_fill_next_open_structure_target_time_exit=-15.74,2
C,diversifier_only_13a_14a,raw_sum_diagnostic,1,2025-07-16,-15.74,negative,0.0,0.0,0.0,0.0,-15.74,0.0,no_contribution,hurt,no_contribution,phase14a::MNQ_14a_prior_rth_close_rejection_from_level_long_two_bar_confirm_fill_next_open_structure_target_time_exit=-15.74,1
C,prior_level_diversifiers_only,raw_sum_diagnostic,1,2025-07-16,-15.74,negative,0.0,0.0,0.0,0.0,-15.74,0.0,no_contribution,hurt,no_contribution,phase14a::MNQ_14a_prior_rth_close_rejection_from_level_long_two_bar_confirm_fill_next_open_structure_target_time_exit=-15.74,1
C,all_parked_modules_with_13a_14a,raw_sum_diagnostic,1,2025-07-16,-103.46,negative,0.0,-87.72,0.0,0.0,-15.74,0.0,no_contribution,hurt,no_contribution,phase11a::MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit=-24.48;phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit=-63.24;phase14a::MNQ_14a_prior_rth_close_rejection_from_level_long_two_bar_confirm_fill_next_open_structure_target_time_exit=-15.74,3
C,greedy_low_correlation_with_14a,raw_sum_diagnostic,1,2025-07-16,-103.46,negative,0.0,-87.72,0.0,0.0,-15.74,0.0,no_contribution,hurt,no_contribution,phase11a::MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_hard_stop_time_exit=-24.48;phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit=-63.24;phase14a::MNQ_14a_prior_rth_close_rejection_from_level_long_two_bar_confirm_fill_next_open_structure_target_time_exit=-15.74,3
C,audit_b_best_reconstructed,raw_sum_diagnostic,1,2025-07-17,120.76,positive,0.0,0.0,120.76,0.0,0.0,0.0,no_contribution,no_contribution,no_contribution,phase12a::MNQ_12a_odpullback_long_first_pullback_OD15_drive_boundary_retest_resume_close_fill_next_open_hard_stop_time_exit=120.76,1
C,audit_b_best_plus_phase14a,raw_sum_diagnostic,1,2025-07-17,120.76,positive,0.0,0.0,120.76,0.0,0.0,0.0,no_contribution,no_contribution,no_contribution,phase12a::MNQ_12a_odpullback_long_first_pullback_OD15_drive_boundary_retest_resume_close_fill_next_open_hard_stop_time_exit=120.76,1
C,audit_b_best_plus_phase13a_and_phase14a,raw_sum_diagnostic,1,2025-07-17,-47.040000000000006,negative,0.0,0.0,120.76,-167.8,0.0,0.0,hurt,no_contribution,no_contribution,phase12a::MNQ_12a_odpullback_long_first_pullback_OD15_drive_boundary_retest_resume_close_fill_next_open_hard_stop_time_exit=120.76;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=-83.90;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=-83.90,3
C,top_cross_family_plus_13a_14a,raw_sum_diagnostic,1,2025-07-17,-45.040000000000006,negative,0.0,0.0,122.76,-167.8,0.0,0.0,hurt,no_contribution,no_contribution,phase12a::MNQ_12a_odpullback_long_first_pullback_OD15_ema20_retest_two_bar_resume_fill_next_open_hard_stop_time_exit=122.76;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=-83.90;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=-83.90,3
C,diversifier_only_13a_14a,raw_sum_diagnostic,1,2025-07-17,-167.8,negative,0.0,0.0,0.0,-167.8,0.0,0.0,hurt,no_contribution,no_contribution,phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=-83.90;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=-83.90,2
C,prior_level_diversifiers_only,raw_sum_diagnostic,1,2025-07-17,-167.8,negative,0.0,0.0,0.0,-167.8,0.0,0.0,hurt,no_contribution,no_contribution,phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=-83.90;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=-83.90,2
C,all_parked_modules_with_13a_14a,raw_sum_diagnostic,1,2025-07-17,-167.8,negative,0.0,0.0,0.0,-167.8,0.0,0.0,hurt,no_contribution,no_contribution,phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=-83.90;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=-83.90,2
C,greedy_low_correlation_with_14a,raw_sum_diagnostic,1,2025-07-17,243.52,positive,0.0,0.0,243.52,0.0,0.0,0.0,no_contribution,no_contribution,no_contribution,phase12a::MNQ_12a_odpullback_long_first_pullback_OD15_drive_boundary_retest_resume_close_fill_next_open_hard_stop_time_exit=120.76;phase12a::MNQ_12a_odpullback_long_first_pullback_OD15_ema20_retest_two_bar_resume_fill_next_open_hard_stop_time_exit=122.76,2
C,audit_b_best_reconstructed,raw_sum_diagnostic,1,2025-07-18,-22.74,negative,-22.74,0.0,0.0,0.0,0.0,0.0,no_contribution,no_contribution,no_contribution,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt1=-22.74,1
C,audit_b_best_plus_phase14a,raw_sum_diagnostic,1,2025-07-18,-22.74,negative,-22.74,0.0,0.0,0.0,0.0,0.0,no_contribution,no_contribution,no_contribution,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt1=-22.74,1
C,audit_b_best_plus_phase13a_and_phase14a,raw_sum_diagnostic,1,2025-07-18,-22.74,negative,-22.74,0.0,0.0,0.0,0.0,0.0,no_contribution,no_contribution,no_contribution,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt1=-22.74,1
C,top_cross_family_plus_13a_14a,raw_sum_diagnostic,1,2025-07-18,-61.48,negative,-22.74,-38.74,0.0,0.0,0.0,0.0,no_contribution,no_contribution,no_contribution,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt1=-22.74;phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit=-38.74,2
C,all_parked_modules_with_13a_14a,raw_sum_diagnostic,1,2025-07-18,-255.14000000000004,negative,-216.40000000000003,-38.74,0.0,0.0,0.0,0.0,no_contribution,no_contribution,no_contribution,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1=-22.74;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt2=-22.74;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_first_touch_only_mt1=-22.74;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_first_touch_only_mt2=-22.74;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt1=-22.74;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_all_touches_mt2=-22.74;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_first_touch_only_mt1=-22.74;phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_exclude_widest_20_all_gaps_first_touch_only_mt2=-22.74;phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt1=-17.24;phase10b::MNQ_10b_secondary_long_opening_fade_overnight_range_fade_long_tf5_opening_response_all_ranges_all_gaps_all_touches_mt2=-17.24;phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit=-38.74,11
C,greedy_low_correlation_with_14a,raw_sum_diagnostic,1,2025-07-18,-61.48,negative,-22.74,-38.74,0.0,0.0,0.0,0.0,no_contribution,no_contribution,no_contribution,phase10b::MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1=-22.74;phase11a::MNQ_11a_orfade_long_low_fade_OR5_opening_response_close_back_inside_fill_next_open_hard_stop_time_exit=-38.74,2
C,audit_b_best_plus_phase13a_and_phase14a,raw_sum_diagnostic,1,2025-07-21,76.52,positive,0.0,0.0,0.0,76.52,0.0,0.0,helped,no_contribution,no_contribution,phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=38.26;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=38.26,2
C,top_cross_family_plus_13a_14a,raw_sum_diagnostic,1,2025-07-21,117.28,positive,0.0,0.0,40.76,76.52,0.0,0.0,helped,no_contribution,no_contribution,phase12a::MNQ_12a_odpullback_long_first_pullback_OD15_ema20_retest_two_bar_resume_fill_next_open_hard_stop_time_exit=40.76;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=38.26;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=38.26,3
C,diversifier_only_13a_14a,raw_sum_diagnostic,1,2025-07-21,76.52,positive,0.0,0.0,0.0,76.52,0.0,0.0,helped,no_contribution,no_contribution,phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_hard_stop_time_exit=38.26;phase13a::MNQ_13a_prior_rth_high_low_breakout_long_close_confirm_fill_next_open_structure_target_time_exit=38.26,2
