session_date,candidate_id,trades,net_pnl,stress_pnl
2025-09-08,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,29.26,28.26
2025-09-10,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-28.74,-29.74
2025-09-11,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,43.26,42.26
2025-09-12,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,21.76,20.76
2025-09-15,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-35.74,-36.74
2025-09-18,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-32.74,-33.74
2025-09-22,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,79.76,78.76
2025-09-25,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-17.74,-18.74
2025-09-26,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-3.24,-4.24
2025-09-30,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-92.24,-93.24
2025-10-01,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,101.26,100.26
2025-10-02,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,11.26,10.26
2025-10-03,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,0.76,-0.24
2025-10-06,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-46.24,-47.24
2025-10-08,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,35.26,34.26
2025-10-13,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,37.26,36.26
2025-10-14,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,52.26,51.26
2025-10-15,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,87.26,86.26
2025-10-16,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-178.24,-179.24
2025-10-17,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-217.24,-218.24
2025-10-20,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,66.76,65.76
2025-10-21,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-78.74,-79.74
2025-10-22,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-218.24,-219.24
2025-10-23,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-16.24,-17.24
2025-10-24,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-2.74,-3.74
2025-10-27,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-2.24,-3.24
2025-10-28,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,60.76,59.76
2025-10-31,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-24.24,-25.24
2025-11-04,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,36.26,35.26
2025-11-05,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,69.76,68.76
2025-11-07,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-129.74,-130.74
2025-11-10,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,120.26,119.26
2025-11-11,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-23.24,-24.24
2025-11-14,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,318.76,317.76
2025-11-17,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-200.24,-201.24
2025-11-18,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-222.24,-223.24
2025-11-19,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,144.26,143.26
2025-11-20,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-89.74,-90.74
2025-11-21,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,303.76,302.76
2025-11-24,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,103.26,102.26
2025-11-25,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,29.26,28.26
2025-11-26,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,152.26,151.26
2025-11-28,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-19.24,-20.24
2025-12-01,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-48.24,-49.24
2025-12-03,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-24.74,-25.74
2025-12-04,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-220.24,-221.24
2025-12-05,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,47.26,46.26
2025-12-09,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,52.26,51.26
2025-12-10,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-45.74,-46.74
2025-12-11,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-226.24,-227.24
2025-12-16,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-382.74,-383.74
2025-12-18,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-157.24,-158.24
2025-12-19,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,24.26,23.26
2025-12-23,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,54.26,53.26
2025-12-24,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,71.76,70.76
2025-12-30,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-92.24,-93.24
2026-01-05,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,48.76,47.76
2026-01-06,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-55.24,-56.24
2026-01-07,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,65.26,64.26
2026-01-09,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,179.26,178.26
2026-01-12,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-14.24,-15.24
2026-01-15,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-117.24,-118.24
2026-01-19,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,9.26,8.26
2026-01-20,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-63.74,-64.74
2026-01-21,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,324.26,323.26
2026-01-22,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,50.26,49.26
2026-01-23,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,271.26,270.26
2026-01-26,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-71.24,-72.24
2026-01-27,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,104.26,103.26
2026-02-02,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-108.74,-109.74
2026-02-06,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,58.26,57.26
2026-02-09,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,145.26,144.26
2026-02-10,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-123.24,-124.24
2026-02-13,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,165.76,164.76
2026-02-16,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-192.74,-193.74
2026-02-17,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,215.26,214.26
2026-02-18,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,132.76,131.76
2026-02-19,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-105.74,-106.74
2026-02-20,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,276.76,275.76
2026-02-24,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,10.26,9.26
2026-02-25,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,16.26,15.26
2026-02-27,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,10.76,9.76
2026-03-02,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-2.24,-3.24
2026-03-03,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,51.76,50.76
2026-03-04,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,151.26,150.26
2026-03-05,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-344.24,-345.24
2026-03-06,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,44.76,43.76
2026-03-09,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,317.26,316.26
2026-03-10,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,191.76,190.76
2026-03-16,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-188.74,-189.74
2026-03-19,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-97.74,-98.74
2026-03-23,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-18.74,-19.74
2026-03-24,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-158.74,-159.74
2026-03-25,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-104.24,-105.24
2026-03-26,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-217.24,-218.24
2026-03-31,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,377.51,376.51
2026-04-01,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,44.26,43.26
2026-04-02,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,487.26,486.26
2026-04-06,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-299.74,-300.74
2026-04-09,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,326.26,325.26
2026-04-10,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,63.26,62.26
2026-04-13,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-5.74,-6.74
2026-04-14,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-18.24,-19.24
2026-04-15,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,172.76,171.76
2026-04-16,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-201.74,-202.74
2026-04-17,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,173.76,172.76
2026-04-21,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-250.24,-251.24
2026-04-22,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,12.26,11.26
2026-04-23,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,89.76,88.76
2026-04-24,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,160.26,159.26
2026-04-27,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,16.76,15.76
2026-04-28,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-29.24,-30.24
2026-04-29,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-30.74,-31.74
2026-04-30,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,58.26,57.26
2026-05-01,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-39.24,-40.24
2026-05-04,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,66.26,65.26
2026-05-05,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,24.26,23.26
2026-05-06,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,107.76,106.76
2026-05-07,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,221.76,220.76
2026-05-08,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,9.26,8.26
2026-05-11,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,20.76,19.76
2026-05-13,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,82.76,81.76
2026-05-14,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,156.26,155.26
2026-05-15,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,116.76,115.76
2026-05-19,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,130.26,129.26
2026-05-20,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-23.24,-24.24
2026-05-21,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-246.74,-247.74
2026-05-22,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,28.76,27.76
2026-05-25,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-93.24,-94.24
2026-05-26,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,24.76,23.76
2026-05-28,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,132.26,131.26
2026-05-29,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-308.24,-309.24
2026-06-01,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,7.26,6.26
2026-06-02,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-17.74,-18.74
2026-06-03,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-86.24,-87.24
2026-06-04,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,31.26,30.26
2026-06-08,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,83.26,82.26
2026-06-10,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-737.74,-738.74
2026-06-11,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,13.76,12.76
2026-06-12,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-466.24,-467.24
2026-06-15,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,107.26,106.26
2026-06-18,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,72.26,71.26
2026-06-19,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-59.74,-60.74
2026-06-22,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-361.74,-362.74
2026-06-23,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-271.24,-272.24
2026-06-24,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-262.24,-263.24
2026-06-25,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-221.24,-222.24
2026-06-26,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,173.76,172.76
2026-06-29,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,130.76,129.76
2026-06-30,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,235.76,234.76
2026-07-01,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-179.24,-180.24
2026-07-02,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_keep1000,1,-456.74,-457.74
2025-07-15,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,-81.24,-82.24
2025-07-16,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,-165.74,-166.74
2025-07-17,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,35.76,34.76
2025-07-21,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,9.26,8.26
2025-07-22,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,-78.74,-79.74
2025-07-23,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,111.26,110.26
2025-07-24,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,22.76,21.76
2025-07-25,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,-20.24,-21.24
2025-07-30,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,-60.24,-61.24
2025-08-01,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,-198.24,-199.24
2025-08-04,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,0.76,-0.24
2025-08-06,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,134.76,133.76
2025-08-07,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,-172.24,-173.24
2025-08-08,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,-37.24,-38.24
2025-08-11,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,-44.74,-45.74
2025-08-12,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,112.26,111.26
2025-08-14,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,-190.74,-191.74
2025-08-18,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,10.26,9.26
2025-08-20,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,-91.24,-92.24
2025-08-22,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,-125.74,-126.74
2025-08-25,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,103.26,102.26
2025-08-26,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,-7.74,-8.74
2025-08-27,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,-46.74,-47.74
2025-08-28,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,-38.74,-39.74
2025-09-02,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,2.76,1.76
2025-09-03,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,-186.74,-187.74
2025-09-04,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,49.26,48.26
2025-09-08,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,29.26,28.26
2025-09-11,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,43.26,42.26
2025-09-12,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,21.76,20.76
2025-09-15,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,-35.74,-36.74
2025-09-18,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,-18.24,-19.24
2025-09-22,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,79.76,78.76
2025-09-25,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,51.76,50.76
2025-09-26,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,-3.24,-4.24
2025-09-30,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,-92.24,-93.24
2025-10-01,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,-18.24,-19.24
2025-10-02,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,11.26,10.26
2025-10-03,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,0.76,-0.24
2025-10-06,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,-46.24,-47.24
2025-10-08,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,35.26,34.26
2025-10-13,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,37.26,36.26
2025-10-14,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,178.26,177.26
2025-10-16,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,-178.24,-179.24
2025-10-17,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,-35.24,-36.24
2025-10-20,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,66.76,65.76
2025-10-21,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,-78.74,-79.74
2025-10-22,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,-218.24,-219.24
2025-10-23,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,-16.24,-17.24
2025-10-24,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,-2.74,-3.74
2025-10-27,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,16.76,15.76
2025-10-28,MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target15R_mt1_gap30_first10_avoid1000,1,60.76,59.76
