portfolio_set,portfolio_mode,trading_session,current_playbook_no_accepted_trade,phase13a_added_trade,no_module_fired_at_all,large_intraday_movement,rth_range
audit_a_best_plus_phase13a,max_one_trade_per_session,2024-12-20,True,False,True,True,652.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2024-12-23,True,False,True,True,301.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2024-12-24,True,False,True,False,251.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2024-12-26,True,False,True,False,204.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2024-12-27,True,False,True,True,364.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2024-12-30,True,False,True,True,316.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2024-12-31,True,False,True,True,307.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-01-02,True,False,True,True,460.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-01-03,True,False,True,True,298.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-01-06,True,False,True,False,250.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-01-07,True,False,True,True,526.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-01-08,True,False,True,False,265.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-01-10,True,False,True,True,322.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-01-13,True,False,True,False,263.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-01-14,True,False,True,True,356.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-01-15,True,False,True,False,266.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-01-16,True,False,True,False,253.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-01-17,True,False,True,False,191.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-01-20,True,False,True,False,157.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-01-21,True,False,True,False,246.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-01-22,True,False,True,False,191.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-01-23,True,False,True,False,178.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-01-24,True,False,True,False,234.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-01-27,True,False,True,True,321.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-01-28,True,False,True,True,465.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-01-29,True,False,True,False,238.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-01-30,True,False,True,True,329.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-01-31,True,False,True,True,429.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-02-03,True,False,True,True,406.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-02-04,True,False,True,False,289.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-02-05,True,False,True,False,268.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-02-06,True,False,True,False,170.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-02-07,True,False,True,True,414.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-02-10,True,False,True,False,151.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-02-11,True,False,True,False,171.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-02-12,True,False,True,True,303.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-02-13,True,False,True,False,288.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-02-14,True,False,True,False,136.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-02-17,True,False,True,False,60.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-02-18,True,False,True,False,165.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-02-19,True,False,True,False,181.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-02-20,True,False,True,False,276.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-02-21,True,False,True,True,526.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-02-24,True,False,True,True,393.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-02-25,True,False,True,True,407.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-02-26,True,False,True,True,345.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-02-27,True,False,True,True,783.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-02-28,True,False,True,True,484.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-03-03,True,False,True,True,803.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-03-04,True,False,True,True,657.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-03-05,True,False,True,True,510.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-03-06,True,False,True,True,510.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-03-07,True,False,True,True,520.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-03-10,True,False,True,True,630.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-03-11,True,False,True,True,486.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-03-12,True,False,True,True,381.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-03-13,True,False,True,True,411.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-03-14,True,False,True,True,316.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-03-17,True,False,True,True,330.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-03-18,True,False,True,False,292.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-03-19,True,False,True,True,432.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-03-20,True,False,True,True,348.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-03-21,True,False,True,True,366.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-03-24,True,False,True,False,180.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-03-25,True,False,True,False,134.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-03-26,True,False,True,True,433.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-03-27,True,False,True,False,261.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-03-28,True,False,True,True,519.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-03-31,True,False,True,True,512.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-04-01,True,False,True,True,382.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-04-02,True,False,True,True,573.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-04-03,True,False,True,True,409.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-04-04,True,False,True,True,720.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-04-07,True,False,True,True,1686.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-04-08,True,False,True,True,1385.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-04-09,True,False,True,True,2191.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-04-10,True,False,True,True,953.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-04-11,True,False,True,True,603.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-04-14,True,False,True,True,516.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-04-15,True,False,True,False,260.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-04-16,True,False,True,True,619.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-04-17,True,False,True,False,264.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-04-21,True,False,True,True,465.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-04-22,True,False,True,True,413.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-04-23,True,False,True,True,436.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-04-24,True,False,True,True,492.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-04-25,True,False,True,True,320.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-04-28,True,False,True,True,365.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-04-29,True,False,True,False,288.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-04-30,True,False,True,True,613.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-05-01,True,False,True,False,268.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-05-02,True,False,True,False,257.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-05-05,True,False,True,False,206.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-05-06,True,False,True,False,288.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-05-07,True,False,True,True,376.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-05-08,True,False,True,True,359.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-05-09,True,False,True,False,222.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-05-12,True,False,True,False,264.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-05-13,True,False,True,True,373.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-05-14,True,False,True,False,147.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-05-15,True,False,True,False,281.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-05-16,True,False,True,False,193.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-05-19,True,False,True,True,344.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-05-20,True,False,True,False,175.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-05-21,True,False,True,True,486.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-05-22,True,False,True,False,224.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-05-23,True,False,True,False,262.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-05-26,True,False,True,False,92.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-05-27,True,False,True,True,295.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-05-28,True,False,True,False,215.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-05-29,True,False,True,True,378.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-05-30,True,False,True,True,361.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-06-02,True,False,True,True,309.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-06-03,True,False,True,False,249.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-06-04,True,False,True,False,161.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-06-05,True,False,True,True,432.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-06-06,True,False,True,False,158.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-06-09,True,False,True,False,142.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-06-10,True,False,True,False,249.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-06-11,True,False,True,False,276.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-06-12,True,False,True,False,161.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-06-13,True,False,True,False,254.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-06-16,True,False,True,False,204.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-06-17,True,False,True,False,224.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-06-18,True,False,True,False,215.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-06-19,True,False,True,False,136.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-06-20,True,False,True,True,370.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-06-23,True,False,True,True,354.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-06-24,True,False,True,False,187.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-06-25,True,False,True,False,160.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-06-26,True,False,True,False,216.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-06-27,True,False,True,False,223.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-06-30,True,False,True,False,154.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-07-01,True,False,True,False,251.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-07-02,True,False,True,False,208.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-07-03,True,False,True,False,171.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-07-04,True,False,True,False,58.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-07-07,True,False,True,False,197.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-07-08,True,False,True,False,121.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-07-09,True,False,True,False,194.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-07-10,True,False,True,False,188.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-07-11,True,False,True,False,158.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-07-14,True,False,False,False,225.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-08-06,True,False,False,True,296.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-08-26,True,False,False,False,173.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-11-03,True,False,True,False,253.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-11-05,True,False,False,True,390.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-12-01,True,False,False,False,286.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-12-03,True,False,False,False,255.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2025-12-31,True,False,True,False,247.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2026-03-30,True,False,True,True,513.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2026-04-02,True,False,False,True,589.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2026-04-20,True,False,False,False,257.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2026-06-08,True,False,False,True,411.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2026-06-09,True,False,False,True,1619.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2026-06-19,True,False,True,False,71.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2026-06-26,True,False,True,True,535.25
