trading_session,overnight_prior_level_module_coverage,opening_range_fade_coverage,opening_drive_pullback_coverage,prior_rth_breakout_coverage,any_module_coverage,no_coverage,rth_open,rth_close,rth_high,rth_low,rth_range,first_30m_direction,first_60m_direction,day_close_position_in_rth_range,rth_trend_day_proxy,rth_range_day_proxy,volatility_bucket,gap_from_prior_rth_close,lunch_range_expansion,power_hour_expansion,prior_rth_high_low_interaction,large_intraday_movement
2025-04-02,False,False,False,False,False,True,19328.0,19746.5,19890.0,19317.0,573.0,up,up,0.749564,False,False,high,-275.25,True,False,True,True
2025-04-03,False,False,False,False,False,True,18923.75,18686.25,19074.0,18664.75,409.25,up,down,0.052535,True,False,high,-822.75,True,True,True,True
2025-04-04,False,False,False,False,False,True,18153.0,17535.75,18248.75,17528.25,720.5,up,down,0.010409,True,False,high,-533.25,True,True,True,True
2025-04-07,False,False,False,False,False,True,16928.0,17560.25,18360.25,16673.5,1686.75,up,up,0.525715,False,False,high,-607.75,False,False,True,True
2025-04-08,False,False,False,False,False,True,18149.0,17239.25,18357.25,16972.0,1385.25,up,up,0.192925,True,False,high,588.75,False,True,False,True
2025-04-09,False,False,False,False,False,True,17207.75,19272.0,19388.0,17196.25,2191.75,up,up,0.947074,True,False,high,-31.5,False,False,True,True
2025-04-10,False,False,False,False,False,True,18791.0,18483.25,18871.75,17918.25,953.5,down,down,0.592554,False,False,high,-481.0,True,True,False,True
2025-04-11,False,False,False,False,False,True,18415.0,18808.75,18873.25,18270.0,603.25,up,down,0.893079,True,False,high,-68.25,True,False,True,True
2025-04-14,False,False,False,False,False,True,19232.75,18941.0,19255.25,18738.5,516.75,down,down,0.391872,False,False,high,424.0,True,False,True,True
2025-04-15,False,False,False,False,False,True,18987.0,18959.75,19144.75,18884.5,260.25,up,down,0.289145,False,False,normal,46.0,True,False,False,False
2025-04-16,False,False,False,False,False,True,18584.75,18387.5,18735.25,18116.25,619.0,down,up,0.438207,False,False,high,-375.0,False,True,True,True
2025-04-17,False,False,False,False,False,True,18498.5,18373.0,18526.0,18261.25,264.75,down,down,0.422096,False,False,normal,111.0,True,True,False,False
2025-04-21,False,False,False,False,False,True,18128.75,17922.25,18165.75,17700.0,465.75,down,down,0.477187,False,False,high,-244.25,False,False,True,True
2025-04-22,False,False,False,False,False,True,18152.25,18379.75,18513.5,18100.25,413.25,up,up,0.676346,False,False,high,230.0,True,True,True,True
2025-04-23,False,False,False,False,False,True,18949.0,18788.0,19165.75,18729.75,436.0,up,up,0.133601,True,False,high,569.25,True,True,True,True
2025-04-24,False,False,False,False,False,True,18875.5,19319.25,19338.5,18846.5,492.0,up,up,0.960874,True,False,high,87.5,False,False,True,True
2025-04-25,False,False,False,False,False,True,19302.25,19530.0,19554.5,19234.5,320.0,down,down,0.923438,True,False,high,-17.0,True,False,True,True
2025-04-28,False,False,False,False,False,True,19548.25,19524.0,19622.75,19257.75,365.0,down,down,0.729452,False,False,high,18.25,False,True,True,True
2025-04-29,False,False,False,False,False,True,19427.25,19645.0,19692.5,19404.0,288.5,up,up,0.835355,True,False,normal,-96.75,True,False,True,False
2025-04-30,False,False,False,False,False,True,19301.25,19642.5,19715.75,19102.25,613.5,down,up,0.880603,True,False,high,-343.75,False,False,True,True
2025-05-01,False,False,False,False,False,True,19971.5,19877.5,20125.25,19856.5,268.75,down,up,0.07814,True,False,normal,329.0,True,False,True,False
2025-05-02,False,False,False,False,False,True,20091.25,20185.5,20277.0,20019.5,257.5,down,up,0.64466,False,False,normal,213.75,True,True,True,False
2025-05-05,False,False,False,False,False,True,20010.25,20065.5,20191.25,19985.25,206.0,up,up,0.389563,False,True,normal,-175.25,True,True,True,False
2025-05-06,False,False,False,False,False,True,19795.75,19875.75,20027.0,19738.25,288.75,down,up,0.47619,False,False,normal,-269.75,True,False,True,False
2025-05-07,False,False,False,False,False,True,19899.75,19950.0,20055.0,19678.5,376.5,up,up,0.721116,False,False,high,24.0,False,True,True,True
2025-05-08,False,False,False,False,False,True,20162.5,20152.75,20337.5,19978.0,359.5,down,down,0.486092,False,False,high,212.5,True,False,True,True
2025-05-09,False,False,False,False,False,True,20227.0,20136.5,20279.75,20057.5,222.25,up,down,0.355456,False,True,normal,74.25,True,False,False,False
2025-05-12,False,False,False,False,False,True,20918.75,20949.75,20954.25,20690.0,264.25,down,down,0.982971,True,False,normal,782.25,True,False,True,False
2025-05-13,False,False,False,False,False,True,21004.25,21270.5,21347.0,20973.25,373.75,up,up,0.795318,False,False,high,54.5,False,False,True,True
2025-05-14,False,False,False,False,False,True,21314.75,21396.75,21419.75,21272.75,147.0,up,up,0.843537,True,False,low,44.25,True,True,True,False
2025-05-15,False,False,False,False,False,True,21302.75,21419.25,21529.75,21248.25,281.5,down,down,0.60746,False,False,normal,-94.0,True,True,True,False
2025-05-16,False,False,False,False,False,True,21467.5,21505.25,21513.0,21320.0,193.0,down,down,0.959845,True,False,normal,48.25,False,False,False,False
2025-05-19,False,False,False,False,False,True,21202.25,21523.0,21545.5,21201.5,344.0,up,up,0.934593,True,False,high,-303.0,False,False,True,True
2025-05-20,False,False,False,False,False,True,21412.25,21447.25,21473.75,21298.0,175.75,down,down,0.849218,True,False,low,-110.75,True,True,False,False
2025-05-21,False,False,False,False,False,True,21279.0,21148.75,21558.5,21071.75,486.75,up,up,0.158192,True,False,high,-168.25,False,True,True,True
2025-05-22,False,False,False,False,False,True,21171.0,21183.75,21337.75,21113.75,224.0,up,up,0.3125,False,False,normal,22.25,True,True,False,False
2025-05-23,False,False,False,False,False,True,20849.5,20978.75,21083.75,20821.5,262.25,up,up,0.599619,False,False,normal,-334.25,False,False,True,False
2025-05-26,False,False,False,False,False,True,21261.0,21284.5,21307.75,21215.5,92.25,up,up,0.747967,False,False,low,282.25,True,False,True,False
2025-05-27,False,False,False,False,False,True,21259.5,21465.75,21488.25,21193.25,295.0,up,up,0.923729,True,False,high,-25.0,False,False,True,True
2025-05-28,False,False,False,False,False,True,21504.75,21372.75,21564.75,21349.0,215.75,down,down,0.110081,True,False,normal,39.0,False,True,True,False
2025-05-29,False,False,False,False,False,True,21674.25,21411.75,21679.25,21301.0,378.25,down,down,0.292796,False,False,high,301.5,True,False,True,True
2025-05-30,False,False,False,False,False,True,21382.75,21369.5,21433.25,21071.5,361.75,down,up,0.823773,True,False,high,-29.0,True,True,True,True
2025-06-02,False,False,False,False,False,True,21288.0,21533.25,21543.75,21234.5,309.25,up,up,0.966047,True,False,high,-81.5,False,False,True,True
2025-06-03,False,False,False,False,False,True,21546.25,21704.0,21759.75,21510.0,249.75,up,up,0.776777,False,False,normal,13.0,True,False,True,False
2025-06-04,False,False,False,False,False,True,21726.0,21757.5,21802.75,21641.0,161.75,up,up,0.720247,False,False,low,22.0,True,False,True,False
2025-06-05,False,False,False,False,False,True,21812.25,21587.5,21936.25,21503.5,432.75,down,down,0.194107,True,False,high,54.75,True,True,True,True
2025-06-06,False,False,False,False,False,True,21797.5,21789.5,21880.0,21721.5,158.5,up,down,0.429022,False,True,low,210.0,True,True,False,False
2025-06-09,False,False,False,False,False,True,21798.0,21818.5,21892.5,21750.25,142.25,down,up,0.479789,False,True,low,8.5,True,False,True,False
2025-06-10,False,False,False,False,False,True,21836.5,21964.75,21992.25,21743.0,249.25,up,up,0.889669,True,False,normal,18.0,True,True,True,False
2025-06-11,False,False,False,False,False,True,22017.0,21887.75,22066.75,21790.25,276.5,down,up,0.352622,False,False,normal,52.25,True,True,True,False
2025-06-12,False,False,False,False,False,True,21829.25,21936.75,21977.5,21816.0,161.5,up,up,0.747678,False,False,low,-58.5,True,False,False,False
2025-06-13,False,False,False,False,False,True,21680.0,21652.25,21855.75,21601.25,254.5,up,down,0.200393,False,False,normal,-256.75,False,True,True,False
2025-06-16,False,False,False,False,False,True,21793.5,21948.5,21996.5,21792.25,204.25,up,up,0.764994,False,False,normal,141.25,False,False,True,False
2025-06-17,False,False,False,False,False,True,21839.5,21730.5,21907.75,21683.75,224.0,up,up,0.208705,False,False,normal,-109.0,True,True,True,False
2025-06-18,False,False,False,False,False,True,21992.5,21948.5,22098.75,21883.0,215.75,up,up,0.303592,False,False,normal,262.0,False,True,True,False
2025-06-19,False,False,False,False,False,True,21784.0,21704.25,21786.75,21650.25,136.5,down,down,0.395604,False,True,low,-164.5,True,False,True,False
2025-06-20,False,False,False,False,False,True,22074.75,21842.75,22130.75,21760.0,370.75,down,down,0.223196,False,False,high,370.5,False,False,True,True
2025-06-23,False,False,False,False,False,True,21869.25,22073.0,22093.0,21738.5,354.5,up,up,0.943583,True,False,high,26.5,True,False,True,True
2025-06-24,False,False,False,False,False,True,22286.0,22405.25,22447.75,22260.0,187.75,up,up,0.773635,False,False,normal,213.0,False,False,True,False
2025-06-25,False,False,False,False,False,True,22499.25,22463.0,22548.25,22388.25,160.0,up,down,0.467187,False,True,low,94.0,False,False,True,False
2025-06-26,False,False,False,False,False,True,22552.75,22673.25,22692.75,22476.25,216.5,down,up,0.909931,True,False,normal,89.75,True,False,True,False
2025-06-27,False,False,False,False,False,True,22707.25,22752.0,22823.75,22600.0,223.75,up,up,0.67933,False,False,normal,34.0,False,True,True,False
2025-06-30,False,False,False,False,False,True,22872.25,22885.75,22934.0,22780.0,154.0,down,down,0.686688,False,False,low,120.25,True,True,True,False
2025-07-01,False,False,False,False,False,True,22803.0,22693.0,22845.0,22593.75,251.25,down,down,0.395025,False,False,normal,-82.75,True,True,True,False
2025-07-02,False,False,False,False,False,True,22654.25,22844.75,22858.75,22650.75,208.0,up,up,0.932692,True,False,normal,-38.75,False,False,True,False
2025-07-03,False,False,False,False,False,True,22932.0,23059.0,23101.25,22929.75,171.5,up,up,0.753644,False,False,low,87.25,True,False,True,False
2025-07-04,False,False,False,False,False,True,22917.5,22904.5,22946.0,22887.5,58.5,up,up,0.290598,False,False,low,-141.5,True,False,True,False
2025-07-07,False,False,False,False,False,True,22943.25,22883.75,22978.0,22780.25,197.75,up,down,0.523388,False,True,normal,38.75,True,True,True,False
2025-07-08,False,False,False,False,False,True,22935.0,22891.75,22962.75,22841.0,121.75,down,down,0.416838,False,True,low,51.25,True,True,False,False
2025-07-09,False,False,False,False,False,True,22978.5,23051.0,23111.25,22917.0,194.25,up,up,0.689833,False,False,normal,86.75,True,False,True,False
2025-07-10,False,False,False,False,False,True,23072.25,23015.0,23089.75,22901.0,188.75,down,down,0.603974,False,True,normal,21.25,False,False,True,False
2025-07-11,False,False,False,False,False,True,22915.25,22955.25,23021.75,22863.0,158.75,up,up,0.581102,False,True,low,-99.75,True,True,True,False
2025-07-14,False,True,False,False,True,False,22942.75,23034.5,23067.75,22842.5,225.25,down,down,0.852386,True,False,normal,-12.5,False,False,True,False
2025-07-15,False,True,False,True,True,False,23200.25,23052.0,23222.75,23050.0,172.75,down,down,0.011577,True,False,low,165.75,True,True,True,False
2025-07-16,False,True,False,False,True,False,23074.5,23074.5,23100.0,22835.75,264.25,down,down,0.9035,True,False,normal,22.5,True,False,True,False
2025-07-17,False,False,True,True,True,False,23100.25,23257.75,23281.0,23065.75,215.25,up,up,0.891986,True,False,normal,25.75,False,False,True,False
2025-07-18,True,True,False,False,True,False,23300.5,23226.75,23310.0,23170.0,140.0,down,down,0.405357,False,True,low,42.75,True,False,True,False
2025-07-21,False,False,True,True,True,False,23256.25,23344.25,23425.0,23255.0,170.0,up,up,0.525,False,True,low,29.5,False,True,True,False
2025-07-22,True,False,False,False,True,False,23346.0,23221.0,23349.75,23105.0,244.75,down,down,0.473953,False,False,normal,1.75,False,False,True,False
2025-07-23,True,True,False,False,True,False,23261.5,23324.5,23325.0,23142.5,182.5,down,down,0.99726,True,False,normal,40.5,True,False,False,False
2025-07-24,True,True,False,True,True,False,23374.0,23376.5,23425.0,23298.5,126.5,down,down,0.616601,False,True,low,49.5,True,True,True,False
2025-07-25,True,True,False,True,True,False,23360.5,23422.75,23477.0,23330.25,146.75,up,up,0.630324,False,True,low,-16.0,True,False,True,False
2025-07-28,True,True,True,True,True,False,23473.0,23491.75,23527.75,23437.0,90.75,up,up,0.603306,False,True,low,50.25,True,False,True,False
2025-07-29,True,False,False,True,True,False,23595.5,23457.0,23652.25,23422.0,230.25,down,down,0.152009,True,False,normal,103.75,True,True,True,False
2025-07-30,False,False,True,False,True,False,23487.25,23484.25,23589.75,23355.0,234.75,down,up,0.550586,False,False,normal,30.25,False,True,True,False
2025-07-31,True,True,False,True,True,False,23747.75,23354.0,23752.25,23305.75,446.5,down,down,0.108063,True,False,high,263.5,False,False,True,True
2025-08-01,True,True,False,False,True,False,23088.25,22880.75,23095.5,22788.25,307.25,down,down,0.301058,False,False,high,-265.75,True,True,True,True
2025-08-04,False,False,True,True,True,False,23094.25,23296.75,23308.0,23088.75,219.25,up,up,0.948689,True,False,normal,213.5,True,False,True,False
2025-08-05,True,True,True,True,True,False,23348.75,23133.75,23397.25,23113.5,283.75,up,down,0.071366,True,False,normal,52.0,True,False,True,False
2025-08-06,False,True,False,False,True,False,23168.75,23424.75,23444.75,23148.75,296.0,up,up,0.932432,True,False,high,35.0,False,False,True,True
2025-08-07,False,True,False,True,True,False,23601.0,23502.0,23671.25,23330.0,341.25,up,down,0.504029,False,False,high,176.25,True,False,True,True
2025-08-08,False,False,True,True,True,False,23541.75,23713.75,23724.5,23530.0,194.5,up,up,0.94473,True,False,normal,39.75,True,False,True,False
2025-08-11,False,False,True,True,True,False,23715.75,23638.5,23804.5,23587.0,217.5,up,up,0.236782,False,False,normal,2.0,True,False,True,False
2025-08-12,False,True,False,True,True,False,23733.0,23934.0,23949.25,23622.0,327.25,down,up,0.9534,True,False,high,94.5,False,False,True,True
2025-08-13,True,True,False,True,True,False,24044.5,23943.25,24069.0,23886.0,183.0,down,down,0.312842,False,False,normal,110.5,True,True,True,False
2025-08-14,False,False,True,False,True,False,23858.25,23921.5,24005.5,23841.25,164.25,up,up,0.488584,False,True,low,-85.0,True,True,True,False
2025-08-15,True,True,False,False,True,False,23909.25,23805.75,23910.75,23734.75,176.0,down,down,0.403409,False,True,normal,-12.25,True,False,True,False
2025-08-18,True,True,False,False,True,False,23768.75,23796.75,23824.5,23718.75,105.75,down,up,0.737589,False,False,low,-37.0,True,True,True,False
2025-08-19,True,True,False,False,True,False,23762.5,23470.25,23770.75,23425.25,345.5,down,down,0.130246,True,False,high,-34.25,False,False,True,True
2025-08-20,True,False,False,False,True,False,23425.75,23324.75,23432.0,23035.25,396.75,down,down,0.729679,False,False,high,-44.5,True,True,True,True
2025-08-21,True,True,False,False,True,False,23260.25,23218.0,23348.25,23119.5,228.75,down,up,0.430601,False,True,normal,-64.5,True,False,False,False
2025-08-22,False,False,True,True,True,False,23264.75,23565.0,23650.0,23206.25,443.75,up,up,0.808451,True,False,high,46.75,False,False,True,True
2025-08-25,True,False,False,False,True,False,23496.0,23495.5,23616.75,23445.0,171.75,up,up,0.294032,False,False,low,-69.0,False,False,False,False
2025-08-26,False,True,False,False,True,False,23470.25,23587.0,23600.0,23426.75,173.25,up,up,0.924964,True,False,low,-25.25,True,False,True,False
2025-08-27,True,True,False,True,True,False,23541.5,23620.0,23657.5,23488.5,169.0,down,up,0.778107,False,False,low,-45.5,True,True,True,False
2025-08-28,False,True,False,True,True,False,23640.5,23766.25,23803.75,23572.5,231.25,down,down,0.837838,True,False,normal,20.5,True,False,True,False
2025-08-29,True,False,False,False,True,False,23652.0,23473.25,23668.0,23401.5,266.5,down,down,0.269231,False,False,normal,-114.25,False,False,True,False
2025-09-01,False,False,True,False,True,False,23476.0,23502.75,23507.0,23443.25,63.75,up,up,0.933333,True,False,low,2.75,True,False,False,False
2025-09-02,True,False,True,False,True,False,23100.25,23277.25,23290.0,23025.0,265.0,up,up,0.951887,True,False,normal,-402.5,True,True,True,False
2025-09-03,False,True,False,True,True,False,23423.5,23452.0,23526.0,23318.25,207.75,down,up,0.643803,False,True,normal,146.25,True,True,True,False
2025-09-04,True,True,False,True,True,False,23480.25,23666.25,23680.5,23410.0,270.5,down,up,0.94732,True,False,normal,28.25,False,False,True,False
2025-09-05,True,True,False,True,True,False,23874.5,23690.5,23902.5,23505.0,397.5,down,down,0.466667,False,False,high,208.25,False,False,True,True
2025-09-08,False,False,True,False,True,False,23784.25,23803.5,23888.0,23758.5,129.5,up,up,0.34749,False,False,low,93.75,True,True,False,False
2025-09-09,True,True,False,False,True,False,23835.0,23867.25,23887.75,23726.5,161.25,down,down,0.872868,True,False,low,31.5,True,False,True,False
2025-09-10,False,True,False,True,True,False,23998.5,23873.75,24000.75,23785.0,215.75,down,down,0.411356,False,True,normal,131.25,False,True,True,False
2025-09-11,False,True,False,True,True,False,23977.0,24011.75,24048.75,23909.75,139.0,up,down,0.733813,False,False,low,103.25,True,False,True,False
2025-09-12,False,True,False,True,True,False,24040.5,24109.5,24159.0,24002.0,157.0,up,up,0.684713,False,False,low,28.75,False,True,True,False
2025-09-15,False,False,False,True,True,False,24177.75,24311.5,24315.75,24172.0,143.75,up,up,0.970435,True,False,low,68.25,False,False,True,False
2025-09-16,True,True,False,False,True,False,24344.25,24286.25,24355.75,24257.5,98.25,down,down,0.292621,False,False,low,32.75,True,False,True,False
2025-09-17,True,True,False,False,True,False,24280.75,24231.75,24308.0,24003.5,304.5,down,down,0.749589,False,False,high,-5.5,False,True,True,True
2025-09-18,False,True,False,True,True,False,24679.25,24698.25,24815.75,24598.75,217.0,up,up,0.458525,False,True,normal,447.5,True,False,True,False
2025-09-19,False,True,False,True,True,False,24768.0,24860.25,24888.0,24708.0,180.0,up,up,0.845833,True,False,normal,69.75,True,False,True,False
2025-09-22,False,False,True,True,True,False,24815.25,24998.5,25027.25,24814.25,213.0,up,up,0.865023,True,False,normal,-45.0,True,False,True,False
2025-09-23,True,False,False,False,True,False,25001.0,24831.0,25009.75,24779.25,230.5,down,down,0.224512,False,False,normal,2.5,False,False,True,False
2025-09-24,True,True,False,False,True,False,24885.0,24739.5,24899.25,24628.0,271.25,down,down,0.41106,False,False,normal,54.0,True,False,True,False
2025-09-25,True,True,False,False,True,False,24576.5,24632.0,24697.0,24422.0,275.0,down,up,0.763636,False,False,normal,-163.0,True,False,True,False
2025-09-26,True,True,False,True,True,False,24654.25,24725.5,24737.5,24520.0,217.5,up,down,0.944828,True,False,normal,22.25,True,False,True,False
2025-09-29,False,True,False,True,True,False,24851.25,24837.25,24975.0,24780.5,194.5,up,up,0.291774,False,False,normal,125.75,False,True,True,False
2025-09-30,True,True,False,False,True,False,24820.5,24897.75,24913.75,24722.5,191.25,down,down,0.91634,True,False,normal,-16.75,True,False,True,False
2025-10-01,False,True,False,True,True,False,24763.5,25011.5,25037.0,24726.0,311.0,up,up,0.918006,True,False,high,-134.25,False,False,True,True
2025-10-02,False,False,False,True,True,False,25164.75,25108.25,25169.0,24993.75,175.25,down,down,0.653352,False,False,low,153.25,True,False,True,False
2025-10-03,True,True,False,False,True,False,25133.5,24996.75,25171.0,24923.0,248.0,down,down,0.297379,False,False,normal,25.25,False,False,True,False
2025-10-06,False,True,False,True,True,False,25214.25,25184.0,25253.0,25110.25,142.75,down,down,0.516637,False,True,low,217.5,True,False,True,False
2025-10-07,True,True,False,False,True,False,25237.25,25045.25,25265.5,24985.25,280.25,up,down,0.214095,False,False,normal,53.25,True,False,True,False
2025-10-08,False,False,True,True,True,False,25080.25,25329.5,25343.75,25073.25,270.5,up,up,0.94732,True,False,normal,35.0,False,False,True,False
2025-10-09,True,True,False,False,True,False,25329.0,25294.75,25334.75,25160.75,174.0,down,down,0.770115,False,False,low,-0.5,True,True,False,False
2025-10-10,True,False,False,True,True,False,25313.25,24402.75,25388.0,24384.25,1003.75,up,up,0.018431,True,False,high,18.5,False,False,True,True
2025-10-13,False,True,False,False,True,False,24824.75,24920.75,24965.0,24724.5,240.5,up,down,0.816008,True,False,normal,422.0,True,False,False,False
2025-10-14,True,True,False,False,True,False,24638.5,24757.0,24947.25,24423.25,524.0,down,up,0.636927,False,False,high,-282.25,True,True,True,True
2025-10-15,True,True,False,True,True,False,25002.25,24924.75,25117.75,24663.5,454.25,up,up,0.575124,False,False,high,245.25,True,False,True,True
2025-10-16,True,True,True,True,True,False,25045.25,24830.75,25179.75,24643.25,536.5,up,up,0.349487,False,False,high,120.5,True,False,True,True
2025-10-17,False,True,False,False,True,False,24735.5,24988.5,25054.25,24672.25,382.0,up,up,0.82788,True,False,high,-95.25,True,False,False,True
2025-10-20,False,False,False,True,True,False,25118.75,25299.75,25355.0,25114.75,240.25,up,up,0.770031,False,False,normal,130.25,False,False,True,False
2025-10-21,True,True,False,False,True,False,25301.0,25291.25,25347.5,25203.0,144.5,down,down,0.610727,False,True,low,1.25,True,False,False,False
2025-10-22,True,True,False,False,True,False,25265.25,25040.75,25289.5,24805.25,484.25,down,down,0.486319,False,False,high,-26.0,True,True,True,True
2025-10-23,False,False,True,False,True,False,25016.25,25252.5,25288.25,24998.75,289.5,up,up,0.876511,True,False,normal,-24.5,True,False,False,False
2025-10-24,False,False,True,True,True,False,25466.5,25509.0,25569.0,25430.0,139.0,up,up,0.568345,False,True,low,214.0,True,False,True,False
2025-10-27,False,True,False,True,True,False,25815.75,25961.0,25981.5,25796.25,185.25,up,up,0.889339,True,False,normal,306.75,False,False,True,False
2025-10-28,False,True,False,True,True,False,26051.5,26160.25,26232.0,26006.0,226.0,up,down,0.682522,False,False,normal,90.5,True,False,True,False
2025-10-29,False,True,False,True,True,False,26266.0,26280.25,26326.5,26047.5,279.0,up,up,0.834229,True,False,normal,105.75,False,True,True,False
2025-10-30,True,True,False,False,True,False,26125.75,25871.75,26179.5,25868.25,311.25,down,down,0.011245,True,False,high,-154.5,True,True,True,True
2025-10-31,True,True,False,False,True,False,26199.25,25992.75,26199.5,25887.75,311.75,down,down,0.336808,False,False,high,327.5,True,True,True,True
2025-11-03,False,False,False,False,False,True,26235.75,26110.25,26265.75,26012.75,253.0,down,down,0.385375,False,False,normal,243.0,True,False,True,False
2025-11-04,True,True,True,False,True,False,25741.5,25579.5,25893.75,25545.0,348.75,up,up,0.098925,True,False,high,-368.75,True,False,True,True
2025-11-05,False,True,False,False,True,False,25542.25,25741.25,25878.5,25487.75,390.75,up,up,0.648752,False,False,high,-37.25,False,False,True,True
2025-11-06,True,True,False,False,True,False,25673.75,25259.0,25684.75,25197.25,487.5,down,down,0.126667,True,False,high,-67.5,False,False,True,True
2025-11-07,True,False,False,False,True,False,25110.25,25164.0,25173.0,24709.0,464.0,down,down,0.980603,True,False,high,-148.75,False,True,True,True
2025-11-10,False,True,True,True,True,False,25539.0,25713.0,25760.0,25452.25,307.75,up,up,0.847279,True,False,high,375.0,True,False,True,True
2025-11-11,True,True,False,False,True,False,25605.25,25647.25,25695.75,25478.5,217.25,up,down,0.776755,False,False,normal,-107.75,True,False,False,False
2025-11-12,True,True,False,False,True,False,25778.5,25625.75,25780.5,25488.75,291.75,down,down,0.46958,False,False,normal,131.25,True,False,True,False
2025-11-13,True,True,False,False,True,False,25477.25,25100.0,25501.5,25002.0,499.5,down,down,0.196196,True,False,high,-148.5,False,False,True,True
2025-11-14,True,False,False,False,True,False,24722.75,25106.0,25293.5,24626.0,667.5,up,up,0.719101,False,False,high,-377.25,False,False,True,True
2025-11-17,True,True,True,False,True,False,24997.75,24888.0,25254.75,24732.0,522.75,up,up,0.298422,False,False,high,-108.25,True,False,False,True
2025-11-18,True,True,False,False,True,False,24718.25,24585.0,24832.0,24380.0,452.0,down,down,0.45354,False,False,high,-169.75,True,True,True,True
2025-11-19,False,True,True,True,True,False,24610.75,24724.5,24988.0,24508.0,480.0,up,up,0.451042,False,False,high,25.75,True,True,True,True
2025-11-20,True,True,False,True,True,False,25211.25,24137.0,25310.0,24099.5,1210.5,up,up,0.030979,True,False,high,486.75,True,False,True,True
2025-11-21,False,True,False,False,True,False,24202.75,24313.75,24596.5,23927.25,669.25,down,down,0.577512,False,False,high,65.75,True,True,True,True
2025-11-24,False,False,False,True,True,False,24522.25,24935.5,24993.25,24513.5,479.75,up,up,0.879625,True,False,high,208.5,False,False,True,True
2025-11-25,True,True,False,True,True,False,24856.75,25079.25,25135.75,24602.0,533.75,down,down,0.894145,True,False,high,-78.75,True,False,True,True
2025-11-26,False,True,False,True,True,False,25222.0,25296.0,25375.5,25134.75,240.75,down,down,0.669782,False,False,normal,142.75,False,False,True,False
2025-11-27,True,True,False,False,True,False,25301.5,25299.75,25318.0,25285.75,32.25,down,up,0.434109,False,True,low,5.5,True,False,False,False
2025-11-28,False,True,False,True,True,False,25359.5,25484.75,25500.25,25329.5,170.75,up,up,0.909224,True,False,low,59.75,True,False,True,False
2025-12-01,False,True,False,False,True,False,25254.75,25401.75,25495.75,25209.0,286.75,up,up,0.672188,False,False,normal,-230.0,True,False,True,False
2025-12-02,False,True,True,True,True,False,25492.25,25600.0,25670.0,25413.75,256.25,up,up,0.726829,False,False,normal,90.5,True,False,True,False
2025-12-03,False,True,False,False,True,False,25495.0,25657.25,25685.75,25430.0,255.75,up,up,0.888563,True,False,normal,-105.0,True,False,True,False
2025-12-04,True,True,False,False,True,False,25711.75,25627.5,25713.25,25487.0,226.25,down,down,0.620994,False,True,normal,54.5,True,True,True,False
2025-12-05,False,True,False,True,True,False,25679.75,25726.0,25867.75,25651.0,216.75,up,up,0.346021,False,False,normal,52.25,True,False,True,False
2025-12-08,True,True,False,False,True,False,25791.5,25668.75,25860.75,25563.75,297.0,down,down,0.353535,False,False,high,65.5,False,False,True,True
2025-12-09,True,False,False,False,True,False,25618.75,25703.0,25738.5,25560.0,178.5,up,up,0.80112,True,False,normal,-50.0,True,False,True,False
2025-12-10,True,True,False,False,True,False,25647.25,25800.25,25869.75,25528.25,341.5,down,down,0.796486,False,False,high,-55.75,False,True,True,True
2025-12-11,False,True,False,False,True,False,25643.0,25714.75,25723.0,25390.25,332.75,down,down,0.975207,True,False,high,-157.25,True,False,True,True
2025-12-12,True,True,False,False,True,False,25559.75,25210.25,25620.5,25117.75,502.75,down,down,0.183988,True,False,high,-155.0,True,False,True,True
2025-12-15,True,False,False,False,True,False,25408.0,25084.75,25410.0,25034.5,375.5,down,down,0.133822,True,False,high,197.75,True,False,True,True
2025-12-16,False,True,False,False,True,False,24989.25,25131.5,25202.25,24926.25,276.0,up,up,0.743659,False,False,normal,-95.5,True,True,True,False
2025-12-17,True,False,False,False,True,False,25181.25,24662.0,25205.75,24658.75,547.0,down,down,0.005941,True,False,high,49.75,False,False,True,True
2025-12-18,False,True,False,True,True,False,25279.0,25252.0,25417.0,25160.75,256.25,down,up,0.356098,False,False,normal,617.0,True,True,True,False
2025-12-19,False,False,True,True,True,False,25361.75,25581.25,25601.0,25356.25,244.75,up,up,0.919305,True,False,normal,109.75,True,False,True,False
2025-12-22,False,True,False,True,True,False,25780.5,25688.25,25795.0,25629.5,165.5,down,down,0.354985,False,True,low,199.25,False,False,True,False
2025-12-23,False,True,True,False,True,False,25644.25,25811.25,25820.25,25627.25,193.0,up,up,0.953368,True,False,normal,-44.0,False,False,True,False
2025-12-24,False,False,False,True,True,False,25795.75,25861.75,25892.25,25781.75,110.5,up,up,0.723982,False,False,low,-15.5,True,False,True,False
2025-12-26,True,True,False,True,True,False,25899.25,25866.75,25935.0,25834.25,100.75,down,down,0.322581,False,False,low,37.5,True,False,True,False
2025-12-29,False,True,False,False,True,False,25707.0,25741.25,25818.75,25647.75,171.0,up,up,0.546784,False,True,low,-159.75,True,True,True,False
2025-12-30,True,True,False,False,True,False,25692.5,25678.0,25794.0,25668.25,125.75,up,up,0.077535,True,False,low,-48.75,True,True,False,False
2025-12-31,False,False,False,False,False,True,25679.0,25455.0,25692.25,25444.5,247.75,down,down,0.042381,True,False,normal,1.0,False,True,True,False
